include,title,abstract,first_author,year,journal,doi,pubmed_id,authors,pubmed_type,publication_types,mesh,webofscience_id,central_id,openalex_id,title_length,title_word_count,title_sentence_count,abstract_length,abstract_word_count,abstract_sentence_count
false,double-blind comparison of olanzapine versus clozapine in schizophrenic patients clinically eligible for treatment with clozapine,"the treatment of schizophrenic patients who fail to respond to adequate trials of neuroleptic drugs is a major challenge. clozapine has been one treatment option; however, it is not universally effective and is limited in its use by safety concerns. with the introduction of newer agents, their performance relative to clozapine is of great clinical interest.the primary objective of this study was to evaluate the efficacy and safety of olanzapine versus clozapine among treatment resistant dsm-iv schizophrenic patients. the study was primarily designed to demonstrate the ""noninferiority"" of olanzapine compared to clozapine after 18 weeks of double-blind treatment. conclusions were based on the one-sided lower 95% confidence limit about the treatment effect observed from the primary efficacy variable (positive and negative syndrome scale [panss] total).mean changes from baseline to end point in panss total score, using a last observation carried forward technique, showed that both agents were comparably effective in neuroleptic resistant patients, i.e., demonstrated the ""noninferiority"" of olanzapine when compared to clozapine. overall, significantly fewer olanzapine-treated patients (4%) discontinued for an adverse event than their clozapine-treated (14%) counterparts (p =.022). among spontaneously reported adverse events, increased salivation, constipation, dizziness, and nausea were reported significantly more often among clozapine-treated patients, whereas only dry mouth was reported more often among olanzapine-treated patients.olanzapine was demonstrated to be noninferior to clozapine and better tolerated among resistant schizophrenic patients clinically eligible for treatment with clozapine.",Tollefson GD,2001,Biol Psychiatry,https://doi.org/10.1016/s0006-3223(00)01026-x,11163780,Tollefson GD; Birkett MA; Kiesler GM; Wood AJ; Lilly Resistant Schizophrenia Study Group,article,D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial,"D000328: Adult; D014150: Antipsychotic Agents; D001569: Benzodiazepines; D001794: Blood Pressure; D001835: Body Weight; D003024: Clozapine; D004311: Double-Blind Method; D004351: Drug Resistance; D004409: Dyskinesia, Drug-Induced; D005260: Female; D006801: Humans; D008297: Male; D000077152: Olanzapine; D010349: Patient Compliance; D010890: Pirenzepine; D011569: Psychiatric Status Rating Scales; D012559: Schizophrenia; D012565: Schizophrenic Psychology; D013997: Time Factors",,,https://openalex.org/W2089602570,129,15,1,1722,269,7
false,refractory schizophrenia and atypical antipsychotics,"treatment resistant or refractory schizophrenia is a difficult to define condition of largely unknown prevalence. for 10 years, clozapine has been the standard treatment in this condition and is recognized unequivocally as being effective. however, clozapine is sometimes poorly tolerated and has the potential for severe toxicity. partly as a result of this, other atypicals have recently been evaluated as treatments for refractory schizophrenia. in order to evaluate the evidence base relating to the drug treatment of refractory schizophrenia, we developed a refractoriness rating based on previous work. using this rating, we assessed all trials of atypicals in schizophrenia unresponsive to at least one drug. overall, clozapine was consistently shown to be effective in refractory schizophrenia, even when stringently defined. data relating to olanzapine and risperidone are equivocal at best, and there is some evidence to suggest that they are less effective than clozapine. there is essentially no cogent evidence to support the use of any other atypical in refractory schizophrenia. clozapine remains the drug of choice in this condition.",Taylor DM,2000,J Psychopharmacol,https://doi.org/10.1177/026988110001400411,11198061,Taylor DM; Duncan-McConnell D,article,D016428: Journal Article; D017418: Meta-Analysis,D014150: Antipsychotic Agents; D004311: Double-Blind Method; D004351: Drug Resistance; D019317: Evidence-Based Medicine; D006801: Humans; D011446: Prospective Studies; D016032: Randomized Controlled Trials as Topic; D012107: Research Design; D012189: Retrospective Studies; D012559: Schizophrenia,,,https://openalex.org/W2104404988,52,5,1,1149,188,10
false,"ziprasidone in the short-term treatment of patients with schizoaffective disorder: results from two double-blind, placebo-controlled, multicenter studies","this study assessed the efficacy of ziprasidone for the treatment of schizoaffective disorder. data were taken from subsets of patients with schizoaffective disorder, derived from two separate double-blind, placebo-controlled, parallel-group, multicenter studies. a total of 115 hospitalized patients with an acute episode of schizoaffective disorder were randomly assigned to receive either fixed oral doses of ziprasidone 40 mg/day (n = 16), 80 mg/day (n = 18), 120 mg/day (n = 22), 160 mg/day (n = 25), or placebo (n = 34) for 4 to 6 weeks. mean baseline-to-endpoint changes in brief psychiatric rating scale (bprs) total, bprs core, clinical global impressions severity scale (cgi-s), bprs depressive, bprs manic, and montgomery-åsberg depression rating scale total scores were compared between the placebo and ziprasidone groups. neurological (simpson-angus, barnes akathisia, abnormal involuntary movement scale [aims]) and other side effects were also assessed. significant dose-related improvements on all primary efficacy variables (bprs total, bprs core, cgi-s) and for bprs manic items were observed with ziprasidone treatment in a combined analysis of data from both studies (p ≤ 0.01). ziprasidone 160 mg/day was significantly more effective than placebo in improving mean bprs total, bprs core, bprs manic, and cgi-s scores (p < 0.05). at 120 mg/day, ziprasidone was significantly more effective than placebo in improving mean cgi-s scores (p < 0.05). the incidence of individual adverse events was generally low in all treatment groups and was not dose-related. in addition, no significant differences were observed between baseline-to-endpoint mean changes in simpson-angus and aims scores with placebo or ziprasidone 40 to 160 mg/day. these results suggest that ziprasidone may have efficacy in the treatment of affective as well as psychotic symptoms of schizoaffective disorder, with a low side-effect burden.",Keck PE,2001,J Clin Psychopharmacol,https://doi.org/10.1097/00004714-200102000-00007,11199944,Keck PE; Reeves KR; Harrigan EP; Ziprasidone Study Group,article,D016430: Clinical Trial; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial,D000293: Adolescent; D000328: Adult; D014150: Antipsychotic Agents; D004311: Double-Blind Method; D005260: Female; D006801: Humans; D008297: Male; D008875: Middle Aged; D009069: Movement Disorders; D010879: Piperazines; D011618: Psychotic Disorders; D013844: Thiazoles; D016896: Treatment Outcome,,,https://openalex.org/W2033616909,153,20,1,1928,343,11
false,the effects of concomitant phenytoin administration on the steady-state pharmacokinetics of quetiapine,"quetiapine fumarate ('seroquel') is a newly introduced atypical antipsychotic with demonstrated efficacy in the treatment of positive and negative symptoms of schizophrenia. it is extensively metabolized, predominantly by cytochrome p450 3a4. therefore, concurrent administration of drugs that induce or inhibit this enzyme may affect quetiapine pharmacokinetics. this study demonstrated that the potent cytochrome p450 enzyme-inducer phenytoin did indeed have a marked effect on the metabolism of quetiapine, resulting in a 5-fold increase in clearance when administered concomitantly to patients with dsm-iv-diagnosed schizophrenia, schizoaffective disorder, or bipolar disorder. these results indicate that dosage adjustment of quetiapine may be necessary when the two drugs are given concurrently and that caution may be required when administering other drugs that inhibit or induce cytochromes, particularly p450 3a4.",Wong YW,2001,J Clin Psychopharmacol,https://doi.org/10.1097/00004714-200102000-00016,11199955,Wong YW; Yeh C; Thyrum PT,article,D016430: Clinical Trial; D018848: Controlled Clinical Trial; D016428: Journal Article,"D000293: Adolescent; D000328: Adult; D000704: Analysis of Variance; D000927: Anticonvulsants; D014150: Antipsychotic Agents; D001714: Bipolar Disorder; D003987: Dibenzothiazepines; D004347: Drug Interactions; D004359: Drug Therapy, Combination; D006801: Humans; D008297: Male; D008875: Middle Aged; D010672: Phenytoin; D011618: Psychotic Disorders; D000069348: Quetiapine Fumarate; D012559: Schizophrenia",,,https://openalex.org/W2019559657,102,12,1,923,137,5
false,a preliminary study of bupropion sustained-release for smoking cessation in patients with chronic posttraumatic stress disorder,"this study was conducted to evaluate the effect of bupropion sustained-release (sr) on smoking cessation in patients with chronic posttraumatic stress disorder (ptsd). fifteen veterans with chronic ptsd who desired to stop smoking enrolled in a 12-week double-blind evaluation of bupropion sr and placebo. patients were randomly assigned in a 2:1 ratio to receive either bupropion sr or placebo. bupropion sr was initiated at 150 mg daily for 3 or 4 days and increased to a final dose of 150 mg twice daily (300 mg daily total). ten patients received bupropion sr and five received placebo. nine of the patients who received bupropion sr were already being treated with at least one other psychotropic medication. one of the ten patients did not complete the study because of medication side effects. eighty percent of patients receiving bupropion sr successfully stopped smoking by the end of week 2, and 6 (60%) of these 10 maintained smoking cessation at the study endpoint (week 12). at the 6-month follow-up, 40% of the patients (4 of 10) who received bupropion sr maintained smoking cessation. one (20%) of the five patients who received placebo stopped smoking and maintained smoking cessation at the 6-month follow-up. bupropion sr was generally well-tolerated in combination with other psychotropic medications. bupropion sr may be effective in helping patients who desire to quit smoking and who also have a concomitant anxiety disorder, such as ptsd.",Hertzberg MA,2001,J Clin Psychopharmacol,https://doi.org/10.1097/00004714-200102000-00017,11199956,Hertzberg MA; Moore SD; Feldman ME; Beckham JC,article,"D016430: Clinical Trial; D016428: Journal Article; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't; D013487: Research Support, U.S. Gov't, P.H.S.","D000328: Adult; D018687: Antidepressive Agents, Second-Generation; D016642: Bupropion; D002908: Chronic Disease; D003692: Delayed-Action Preparations; D004311: Double-Blind Method; D005500: Follow-Up Studies; D006801: Humans; D008297: Male; D016540: Smoking Cessation; D013313: Stress Disorders, Post-Traumatic; D016896: Treatment Outcome",,,https://openalex.org/W2317880809,127,16,1,1461,265,12
false,effects of bupropion sustained-release on sexual functioning and nocturnal erections in healthy men,"many antidepressants are known to cause adverse sexual effects. bupropion is an antidepressant with fewer reported adverse sexual effects. studies of sexual side effects are often confounded by psychiatric and medical conditions affecting sexual function. in this study, the effects of bupropion on subjective and objective sexual functioning were measured in healthy men. thirteen men without psychiatric or medical illness completed a 2-week, placebo-controlled, double-blind, crossover trial of bupropion sustained-release 300 mg/day. subjects had a 1-week washout period between trials. sexual function was measured using a validated, self-administered questionnaire and the rigiscan, an instrument measuring nocturnal penile tumescence and rigidity. no differences were found in self-reported sexual function, number of erections, total erection time, or penile rigidity in subjects taking bupropion compared with those taking placebo or baseline. these findings support that bupropion does not have subjective adverse sexual side effects and does not affect nocturnal erections in healthy men.",Labbate LA,2001,J Clin Psychopharmacol,https://doi.org/10.1097/00004714-200102000-00018,11199957,Labbate LA; Brodrick PS; Nelson RP; Lydiard RB; Arana GW,article,"D016430: Clinical Trial; D016428: Journal Article; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't","D000328: Adult; D018687: Antidepressive Agents, Second-Generation; D016642: Bupropion; D018592: Cross-Over Studies; D003692: Delayed-Action Preparations; D004311: Double-Blind Method; D006801: Humans; D008297: Male; D008875: Middle Aged; D010410: Penile Erection; D020018: Sexual Dysfunctions, Psychological",,,https://openalex.org/W2014921574,99,13,1,1099,168,9
false,effects of methylphenidate on sensitivity to reinforcement in children diagnosed with attention deficit hyperactivity disorder: an application of the matching law,"the behavior of children diagnosed with attention deficit hyperactivity disorder (adhd) has been hypothesized to be the result of decreased sensitivity to consequences compared to typical children. the present study examined sensitivity to reinforcement in 2 boys diagnosed with adhd using the matching law to provide more precise and quantitative measurement of this construct. this experiment also evaluated the effects of methylphenidate (mph) on sensitivity to reinforcement of children with adhd. subjects completed math problems to earn tokens under four different variable-interval (vi) schedules of reinforcement presented in random order under both medicated and nonmedicated conditions. results showed that, in the medicated condition, the matching functions for both subjects resulted in higher asymptotic values, indicating an overall elevation of behavior rate under these conditions. the variance accounted for by the matching law was also higher under the medicated conditions, suggesting that their behavior more closely tracked the changing rates of reinforcement while taking mph compared to placebo. under medicated conditions, the reinforcing efficacy of response-contingent tokens decreased. results are discussed with respect to quantifying behavioral changes and the extent to which the drug interacts with prevailing contingencies (i.e., schedule values) to influence behavioral variability.",Murray LK,2000,J Appl Behav Anal,https://doi.org/10.1901/jaba.2000.33-573,11214032,Murray LK; Kollins SH,article,D002363: Case Reports; D016430: Clinical Trial; D016428: Journal Article,"D001289: Attention Deficit Disorder with Hyperactivity; D000697: Central Nervous System Stimulants; D002648: Child; D006801: Humans; D008297: Male; D008774: Methylphenidate; D011340: Problem Solving; D011582: Psychological Theory; D011897: Random Allocation; D012055: Reinforcement Schedule; D012054: Reinforcement, Psychology; D012680: Sensitivity and Specificity; D012720: Severity of Illness Index; D013997: Time Factors",,,https://openalex.org/W2130207379,162,22,1,1415,216,8
false,testing the ability of children with attention deficit hyperactivity disorder to accurately report the effects of medication on their behavior,"children with attention deficit hyperactivity disorder (adhd) are often treated with central nervous system stimulants, making the evaluation of medication effects an important topic for applied behavior analysts. because assessment protocols emphasize informant reports and direct observations of child behavior, little is known about the extent to which children themselves can accurately report medication effects. double-blind placebo-controlled procedures were used to examine whether 6 children with adhd could recognize the effects of their medication. the children were given math worksheets to complete for 15 min during each of 14 sessions while on medication and placebo. children completed a self-evaluation form at the end of each session, and ratings were compared to observed behavior and academic performance. results indicated that 3 children were able to accurately report their medication status at levels greater than chance, whereas the accuracy of reports by all children was related to dosage level, differences in behavior, and the presence of adverse effects. the implications of these results for placebo-controlled research, self-monitoring of dosage levels, and accuracy training are discussed.",Ardoin SP,2000,J Appl Behav Anal,https://doi.org/10.1901/jaba.2000.33-593,11214033,Ardoin SP; Martens BK,article,D002363: Case Reports; D016430: Clinical Trial; D016428: Journal Article; D016449: Randomized Controlled Trial,D000124: Achievement; D001289: Attention Deficit Disorder with Hyperactivity; D001294: Attitude to Health; D000697: Central Nervous System Stimulants; D002648: Child; D002652: Child Behavior; D003913: Dextroamphetamine; D004311: Double-Blind Method; D005260: Female; D006801: Humans; D008297: Male; D008774: Methylphenidate; D012647: Self-Assessment,,,https://openalex.org/W2110248622,142,20,1,1222,190,7
false,clozapine for the treatment of drug-induced psychosis in parkinson's disease: results of the 12 week open label extension in the psyclops trial,"objective to report the results of the 12-week, prospective, open label extension of the 4-week, multicenter, placebo-controlled, double-blind psyclops (psychosis and clozapine in the treatment of parkinsonism) trial. this extension examined the chronic safety and efficacy of clozapine in the treatment of drug-induced psychosis in parkinson's disease (pd). background psychosis is a serious late complication of pd and may be a harbinger to increased mortality. clozapine, the first atypical antipsychotic, was shown in several small open label studies to improve psychosis without worsening of motor symptoms. this was recently confirmed in the double-blind psyclops trial. methods the 53 patients who completed the double-blind portion of psyclops were evaluated on their original randomized treatment (clozapine or placebo), then had study medication stopped. all were started on clozapine. the patients from both treatment groups were evaluated every 4 weeks over a 12-week period using standardized measures for psychosis and pd. results the mean dose of clozapine was 28.78 mg/day. those originally treated with placebo improved significantly in brief psychiatric rating scale and clinical global scores for psychosis to the same degree as the group originally randomized to clozapine in the double-blind study. both groups maintained their response to week 16 (end of the combined double-blind and open label portions). there was no worsening of motor features as measured by the unified parkinson's disease rating scale. eighteen patients were either hospitalized or died during the trial. the most common reasons were pulmonary. conclusions low-dose clozapine is effective in treating drug-induced psychosis without worsening motor features of pd, and the response is maintained for at least 4 months. patients with psychosis and pd were previously described as a group with high risk for morbidity and mortality. the high risk continues despite antipsychotic therapy. mov. disord. 16:135–139, 2001. © 2001 movement disorder society.",Factor SA,2001,Mov Disord,https://doi.org/10.1002/1531-8257(200101)16:1<135::aid-mds1006>3.0.co;2-q,11215574,Factor SA; Friedman JH; Lannon MC; Oakes D; Bourgeois K; Parkinson Study Group,article,"D016430: Clinical Trial; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't; D013487: Research Support, U.S. Gov't, P.H.S.","D000978: Antiparkinson Agents; D014150: Antipsychotic Agents; D010054: Brief Psychiatric Rating Scale; D003024: Clozapine; D004311: Double-Blind Method; D006801: Humans; D010300: Parkinson Disease; D011446: Prospective Studies; D011605: Psychoses, Substance-Induced; D016896: Treatment Outcome",,,https://openalex.org/W2060220011,143,24,1,2044,339,21
true,comparing guanfacine and dextroamphetamine for the treatment of adult attention-deficit/hyperactivity disorder,"the objective of this study was to compare the efficacy of the alpha-2a agonist guanfacine with that of dextroamphetamine for the treatment of adult attention-deficit/hyperactivity disorder (adhd). seventeen adult outpatients who met dsm-iv criteria for adhd participated in a double-blind, placebo-controlled, crossover study comparing drug effects on adhd symptoms. measures of change included the dsm-iv adhd behavior checklist for adults and the copeland symptom checklist for adult attention deficit disorders. cognitive measures of attention included the stroop and controlled oral word association test using the letters ""c,"" ""f,"" and ""l"" (cowat, cfl version). for each trial, the drug was administered daily and titered up to optimal doses of maximum efficacy but with a minimum of side effects, and then data were collected. both drugs significantly reduced adhd symptoms on the dsm-iv adult behavior checklist for adults over placebo (p < 0.05). the stroop color subscale showed significant improvement for both drugs (p < 0.05), but the color-word measures showed significant improvement for guanfacine only (p < 0.01). the average dose of guanfacine was 1.10 (sd = 0.60), and the most common side effect of guanfacine was fatigue. no subjects discontinued drug trials. this preliminary study indicates that guanfacine may be a well-tolerated treatment option for adult adhd.",Taylor FB,2001,J Clin Psychopharmacol,https://doi.org/10.1097/00004714-200104000-00015,11270920,Taylor FB; Russo J,article,D016430: Clinical Trial; D016428: Journal Article; D016449: Randomized Controlled Trial,D018759: Adrenergic Uptake Inhibitors; D000316: Adrenergic alpha-Agonists; D000328: Adult; D000704: Analysis of Variance; D001289: Attention Deficit Disorder with Hyperactivity; D018592: Cross-Over Studies; D003913: Dextroamphetamine; D004311: Double-Blind Method; D005260: Female; D016316: Guanfacine; D006801: Humans; D008297: Male; D008875: Middle Aged; D011581: Psychological Tests,,,https://openalex.org/W2018897037,110,11,1,1386,244,10
false,effectiveness of second-generation antipsychotics in patients with treatment-resistant schizophrenia: a review and meta-analysis of randomized trials,"the authors conducted a review and meta-analysis of studies that compared the efficacy and tolerability of typical and second-generation antipsychotics for patients with treatment-resistant schizophrenia.a systematic search revealed 12 controlled studies (involving 1,916 independent patients), which were included in the review. for the seven studies that compared clozapine to a typical antipsychotic, a meta-analysis was performed to examine clozapine's effects on overall psychopathology, response rate, extrapyramidal symptoms, and tardive dyskinesia.the meta-analysis confirmed that treatment-resistant schizophrenic patients have more favorable outcomes when treated with clozapine rather than a typical antipsychotic, as reflected by brief psychiatric rating scale total score, categorical response rate, scale for the assessment of negative symptoms score, simpson-angus rating scale score, and compliance rate. clozapine also conferred benefits on the sickest treatment-resistant schizophrenic patients. patients treated with olanzapine also had more favorable outcomes with regard to categorical response and compliance rates.in the aggregate, the results of a meta-analysis indicated that clozapine exhibits superiority over typical antipsychotics in terms of both efficacy (as measured by improvement in overall psychopathology) and safety (in terms of reduced extrapyramidal side effects). however, the magnitude of the clozapine treatment effect was not consistently robust. efficacy data for other second-generation antipsychotics in the treatment of patients with refractory schizophrenia were inconclusive. there is, therefore, a growing need to consider new and different treatment strategies, whether they be adjunctive or monotherapeutic, for schizophrenia that continues to be resistant or only partially responsive to treatment.",Chakos M,2001,Am J Psychiatry,https://doi.org/10.1176/appi.ajp.158.4.518,11282684,Chakos M; Lieberman J; Hoffman E; Bradford D; Sheitman B,article,D016428: Journal Article; D017418: Meta-Analysis,D000293: Adolescent; D000328: Adult; D017668: Age of Onset; D014150: Antipsychotic Agents; D010054: Brief Psychiatric Rating Scale; D003024: Clozapine; D005260: Female; D006801: Humans; D008297: Male; D011569: Psychiatric Status Rating Scales; D016032: Randomized Controlled Trials as Topic; D012559: Schizophrenia; D012565: Schizophrenic Psychology; D016896: Treatment Outcome,,,https://openalex.org/W2115115146,149,17,1,1851,269,7
false,an mri study of basal ganglia volumes in first-episode schizophrenia patients treated with risperidone,"the basal ganglia may contribute to extrapyramidal movement disorders, affective disturbances, and cognitive deficits in schizophrenia. basal ganglia volumes are putatively affected by antipsychotic medications. the purpose of this study was to determine the long-term effects of risperidone treatment in a cohort of first-episode patients with schizophrenia.the subjects were 30 patients with first-episode schizophrenia, 12 patients chronically treated with typical antipsychotics, and 23 healthy comparison subjects. they were scanned by magnetic resonance imaging at baseline. the first-episode patients received 1 year of continuous risperidone treatment, after which they and the comparison subjects were rescanned. caudate, putamen, and globus pallidus volumes were determined from coronal images.the baseline caudate, putamen, and globus pallidus volumes were significantly larger in the chronically treated patients than in the untreated first-episode subjects and comparison subjects. these volumes did not differ between the first-episode patients and healthy comparison subjects. basal ganglia volumes were unchanged after 1 year of exposure to risperidone in the first-episode subjects. extrapyramidal movement disorders were present in the majority of chronically treated patients and more than one-third of the never-medicated first-episode patients at baseline.this group of first-episode patients did not exhibit abnormalities of basal ganglia volumes, nor were basal ganglia volumes affected by exposure to risperidone. movement disorders were observed in both first-episode and chronically treated patients, suggesting effects of both illness and medications.",Lang DJ,2001,Am J Psychiatry,https://doi.org/10.1176/appi.ajp.158.4.625,11282699,Lang DJ; Kopala LC; Vandorpe RA; Rui Q; Smith GN; Goghari VM; Honer WG,article,"D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't",D000328: Adult; D014150: Antipsychotic Agents; D001479: Basal Ganglia; D001480: Basal Ganglia Diseases; D002421: Caudate Nucleus; D005260: Female; D005917: Globus Pallidus; D006801: Humans; D008137: Longitudinal Studies; D008279: Magnetic Resonance Imaging; D008297: Male; D011699: Putamen; D018967: Risperidone; D012559: Schizophrenia,,,https://openalex.org/W2137891689,102,14,1,1678,242,10
false,a comparison of long-term outcome in first-episode schizophrenia following treatment with risperidone or a typical antipsychotic,"article abstractbackground: most reports assessing the efficacyand tolerability of risperidone have involved patients previouslytreated with typical antipsychotics. such patients are morelikely to have a greater resistance or intolerance to treatment,thus restricting our interpretation of the impact a new treatmentmight have on the course of schizophrenia and possibly biasingthe results. the present study examines the relativeeffectiveness of risperidone and typical antipsychotics inpatients being treated for their first episode of schizophrenia. method: from a cohort of 126 patients, 2 groupsof 19 first-episode dsm-iii-r/dsm-iv schizophrenia patientsmatched for age, gender, length of illness, and length oftreatment and treated with either a typical antipsychotic orrisperidone for a minimum of 1 year were compared on a number ofoutcome dimensions during their course of treatment and atfollow-up. treatment allocation was not random, and patients werejudged to be compliant with medication. patients treated withtypical antipsychotics were followed up for a statisticallynonsignificantly longer time (mean = 2.7 vs. 1.9 years). results: six patients (31.6%) from the typicalantipsychotic group were admitted to the hospital within thefirst year following the index admission compared with 1 patient(5.3%) in the risperidone group (admitted at month 14). patientsin the risperidone group showed a statistically significantlylower length of first hospitalization (p < .01), utilizationof inpatient beds during the course of treatment (p < .001),and use of anticholinergic medication (p < .05). there were nostatistically significant differences in symptom levels, eitherduring the course of treatment or at follow-up; in the use ofantidepressant, antianxiety, or mood-stabilizing drugs; or inchanges in living circumstances or employment. conclusion: these findings confirm at leastequal long-term efficacy of typical antipsychotics andrisperidone, but a possible advantage for risperidone indecreased service utilization and decreased use ofanticholinergic drugs.",Malla AK,2001,J Clin Psychiatry,https://doi.org/10.4088/jcp.v62n0308,11305704,Malla AK; Norman RM; Scholten DJ; Zirul S; Kotteda V,article,"D016430: Clinical Trial; D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't","D000328: Adult; D014150: Antipsychotic Agents; D001480: Basal Ganglia Diseases; D004359: Drug Therapy, Combination; D004651: Employment; D005260: Female; D005500: Follow-Up Studies; D006760: Hospitalization; D006801: Humans; D007902: Length of Stay; D008297: Male; D010359: Patient Readmission; D018967: Risperidone; D012559: Schizophrenia; D012565: Schizophrenic Psychology; D012917: Social Adjustment; D013997: Time Factors; D016896: Treatment Outcome",,,https://openalex.org/W1540364236,128,16,1,2074,320,10
false,analysis of the qtc interval during olanzapine treatment of patients with schizophrenia and related psychosis,"there may be a temporal association between some antipsychotics and prolongation of the heart-rate-corrected qt interval (qtc) representing a delay in ventricular repolarization. qtc prolongation significantly exceeding normal intra-individual and interindividual variation may increase the risk of ventricular tachydysrhythmias, especially torsade de pointes, and therefore, sudden cardiac death.electrocardiogram recordings obtained as part of the safety assessment of olanzapine in 4 controlled, randomized clinical trials (n = 2,700) were analyzed. these analyses were conducted to characterize any change in qtc temporally associated with olanzapine, compared with placebo, haloperidol, and risperidone, in acutely psychotic patients (dsm-iii-r and dsm-iv) and to characterize variability and temporal course of the qtc in this patient population. changes from baseline to minimum and maximum qtc were tested for significance, and baseline to acute-phase endpoint change in mean qtc was tested for significance within treatments and for differences between olanzapine and comparators. the possibility of a linear relationship between dose of olanzapine and mean change in qtc, as well as incidence of treatment-emergent prolongation of qtc (change from < 430 msec at baseline to > or =430 msec at endpoint), was tested.the incidence of maximum qtc > or = 450 msec during treatment was approximately equal to the incidence of qtc > or =450 msec at baseline.results of these analyses suggest that olanzapine, as therapeutically administered to patients with schizophrenia and related psychoses, does not contribute to qtc prolongation resulting in potentially fatal ventricular arrhythmias.",Czekalla J,2001,J Clin Psychiatry,https://doi.org/10.4088/jcp.v62n0310,11305706,Czekalla J; Beasley CM; Dellva MA; Berg PH; Grundy S,article,"D016430: Clinical Trial; D016428: Journal Article; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't","D000208: Acute Disease; D000293: Adolescent; D000328: Adult; D016907: Adverse Drug Reaction Reporting Systems; D000368: Aged; D014150: Antipsychotic Agents; D001145: Arrhythmias, Cardiac; D001569: Benzodiazepines; D004562: Electrocardiography; D005260: Female; D006220: Haloperidol; D006801: Humans; D015994: Incidence; D008133: Long QT Syndrome; D008297: Male; D008875: Middle Aged; D000077152: Olanzapine; D010890: Pirenzepine; D010919: Placebos; D018967: Risperidone; D012559: Schizophrenia",,,https://openalex.org/W2110233387,109,15,1,1693,263,5
false,reduktion der okulären pulsamplitude unter apraclonidin - prospektive doppelt maskierte studie an 10 probanden,"the alpha-agonist apraclonidin lowers effective intraocular pressure. ischemia gains increasing importance in the pathogenesis of glaucoma. therefore, an antiglaucomatous drug should also be investigated in regard of its influence on ocular hemodynamics.in a double masked, randomized, clinical trial 0.5% apraclonidin eye drops were applied in 10 health subjects twice daily for 8 days. the control group (10 healty volunteers) received a placebo medication (0.9% naci) according to the same protocol. iop, heart rate, blood pressure and ocular pulse amplitudes (obf labs, uk) were measured at baseline (1t0), 90 minutes after instillation of one eye drop (1t90), after 7 days of therapy (8t0) and again 90 minutes after an acute instillation (8t90). for statistical analysis the wilcoxon test for paried samples was used.in apraclonindin treated subjects iop dropped significantly (p<0.01) from 15.6 mm hg to 11.4/12.4/10.3 mm hg (1t0/1t90/8t0/8t90. the control group showed a significant reduction at 1t90 (p + 0.01)and at 8t90 (p = 0.005) from 3.22 mm hg to 2.48/31/2.35 mm hg (1t0/1t90/8t0/8t90), in the control group the pulse amplitude remained constant.after one week of therapy with 0.5% apralonidin, intraocular pressure dropped as expected in health volunteers. the observed reduction in pulse amplitudes in pulse amplitudes however could have a negative effect on long-term therapy in patients with chronic open-angle glaucoma .",Kuba GB,2001,Klin Monbl Augenheilkd,https://doi.org/10.1055/s-2001-13079,11322056,Kuba GB; Austermann P,article,D016430: Clinical Trial; D004740: English Abstract; D016428: Journal Article; D016449: Randomized Controlled Trial,"D000287: Administration, Topical; D000316: Adrenergic alpha-Agonists; D000328: Adult; D003000: Clonidine; D004311: Double-Blind Method; D005260: Female; D005902: Glaucoma, Open-Angle; D006801: Humans; D007429: Intraocular Pressure; D008297: Male; D011446: Prospective Studies; D016896: Treatment Outcome",,,https://openalex.org/W2008088032,110,14,1,1440,259,8
