include,title,abstract,first_author,year,journal,doi,pubmed_id,authors,pubmed_type,publication_types,mesh,webofscience_id,central_id,openalex_id,title_length,title_word_count,title_sentence_count,abstract_length,abstract_word_count,abstract_sentence_count
false,neuroleptic treatment of late-life schizophrenia,"there is a paucity of studies on the use of neuroleptic medication for treatment of the core symptoms of schizophrenia in elderly patients. the studies that are available have significant methodologic problems, including the mixing of early- and late-onset patients, inadequate outcome criteria, and the lack of control groups. studies of conventional neuroleptics suggest that older patients have a moderate therapeutic response but are likely to develop side effects. the few studies of atypical antipsychotics now available suggest efficacy for treatment of behavioral disturbance in the elderly and a more favorable side-effect profile. the usefulness of all neuroleptics for the treatment of the core symptoms of late-life schizophrenia may depend on the duration and severity of the symptoms, with a poor response associated with greater severity and duration. it appears that patients with later-onset symptoms may respond better to all neuroleptics.",Salzman C,2001,Harv Rev Psychiatry,https://doi.org/10.1080/10673220127880,11266405,Salzman C; Tune L,article,D016428: Journal Article; D016454: Review,D000368: Aged; D014150: Antipsychotic Agents; D002908: Chronic Disease; D006801: Humans; D008875: Middle Aged; D012559: Schizophrenia; D012565: Schizophrenic Psychology; D016896: Treatment Outcome,,,https://openalex.org/W2095610693,48,5,1,957,151,6
false,antipsychotic prescription use and costs for persons with schizophrenia in the 1990s: current trends and five year time series forecasts,"real advances in schizophrenia pharmacotherapy have been made over this decade with the development of more efficacious treatment options with fewer side-effects. these advances have high per-unit direct costs that may have a profound effect on drug budgets of systems caring for persons with schizophrenia. the objective of this study was to describe the changes in utilization and cost for antipsychotic prescriptions by atypical, clozapine, decanoate products, and traditional neuroleptics in a large naturalistic setting, i.e. the georgia medicaid population. secondly, this study forecasted the categorized antipsychotic prescription utilization through the year 2002. administrative claims data spanning 1990-1997 for medicaid eligible persons suffering from schizophrenia in the state of georgia were supplemented with psychiatric institutional data obtained from the georgia department of human resources. a total of 16227 medicaid-eligible recipients had a code indicative of schizophrenia (icd-9-cm=295.(**)) and were at least 16 years of age at the time of their first diagnosis. the mean recipient prescription use and expenditures were tallied for each month of the study and stratified by prescription category (atypical, clozapine, decanoate, and traditional antipsychotic). arima time series models were identified and estimated using these monthly pmpm utilization and expenditures estimates to forecast 5 years beyond the last month of the study. the total use of antipsychotics increased modestly throughout the study period, and the use of atypicals, clozapine, and decanoate products increased substantially, while a decrease was observed for traditional antipsychotics. in 1995 dollars, antipsychotic expenditures increased from a mean of approximately $10 pmpm in 1990 to $95 projected for the year 2002. this transition from traditional oral antipsychotics to atypicals and decanoate products has a profound effect on drug expenditures for systems paying for the care of persons with schizophrenia. further studies to determine the value of the transitions of therapy described in this study need to be evaluated using a system-wide- or medicaid perspective.",Martin BC,2001,Schizophr Res,https://doi.org/10.1016/s0920-9964(00)00108-0,11278146,Martin BC; Miller LS; Kotzan JA,article,"D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't",D000328: Adult; D014150: Antipsychotic Agents; D015331: Cohort Studies; D005260: Female; D005845: Georgia; D006801: Humans; D008137: Longitudinal Studies; D008297: Male; D011306: Prescription Fees; D012559: Schizophrenia; D013997: Time Factors,,,https://openalex.org/W2078195425,136,21,1,2182,347,14
true,effects of olanzapine and other antipsychotics on cognitive function in chronic schizophrenia: a longitudinal study,"this study aimed to determine the effect of olanzapine and other antipsychotic drugs on cognitive functions after 6months of treatment. baseline, 3month and 6month psychopathological and cognitive evaluations were made. thirty-eight partially responsive outpatients with dsm-iv chronic schizophrenia diagnosis were included in the study. on the indication of their attending psychiatrists, 21 patients initiated treatment with olanzapine, and 17 remained on their previous treatment with other antipsychotic drugs. cognitive assessments were blind to medication and psychopathological status. the olanzapine group presented a significantly greater improvement in negative symptomatology and verbal memory than the comparison group in repeated-measures of manovas between baseline, 3month and 6month assessments. these differences remained statistically significant after covarying out gender, treatment with other atypical antipsychotics, biperidene doses and changes in positive and negative symptoms. in order to match previous differences between groups, cognitive baseline scores for each test were introduced as covariates, resulting in a significant improvement for the olanzapine group in negative symptomatology and the interference task of the stroop test.we then re-analyzed the data, dividing the comparison group into two groups: risperidone-treated patients (n=9) and patients receiving conventional antipsychotic drugs (n=8). post-hoc analyses between groups were carried out with baseline cognitive assessment as covariate. the olanzapine group improved significantly more than the risperidone group in negative symptomatology and in the interference task of stroop test. the improvement in the number of categories of the wisconsin card sorting test was higher in risperidone patients than in those receiving olanzapine or conventional antipsychotic treatment. conventional antipsychotic drugs did not present a significant improvement over atypical antipsychotic drugs in any cognitive function. in summary, in patients suffering from chronic schizophrenia, atypical antipsychotic agents were associated with slight differential improvements over time in attentional, verbal memory and executive functions compared with conventional neuroleptic drugs. no differential improvements were found in social functioning, verbal fluency, non-verbal domains of memory or visuo-motor abilities.",Cuesta MJ,2001,Schizophr Res,https://doi.org/10.1016/s0920-9964(00)00112-2,11278151,Cuesta MJ; Peralta V; Zarzuela A,article,"D016430: Clinical Trial; D003160: Comparative Study; D018848: Controlled Clinical Trial; D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't; D016454: Review",D000328: Adult; D014150: Antipsychotic Agents; D001569: Benzodiazepines; D002908: Chronic Disease; D003071: Cognition; D005260: Female; D006801: Humans; D008137: Longitudinal Studies; D008297: Male; D015999: Multivariate Analysis; D000077152: Olanzapine; D010890: Pirenzepine; D018967: Risperidone; D012559: Schizophrenia; D012565: Schizophrenic Psychology; D016037: Single-Blind Method,,,https://openalex.org/W2094381093,115,16,1,2402,346,14
false,estrogen — a potential treatment for schizophrenia,"estrogen has been shown in animal studies to modulate both the dopamine and serotonin neurotransmitter systems — the main neurotransmitters implicated in the pathogenesis of schizophrenia. a double blind, 28 day, placebo-controlled study was conducted with three groups of women of child-bearing age (n=12 in each group) who received standardized antipsychotic medication plus 50 mcg transdermal estradiol or 100 mcg transdermal estradiol or transdermal placebo. analyses show that women receiving 100 mcg of estradiol made greater improvements in the symptoms of schizophrenia than both the 50 mcg estradiol and placebo groups. women receiving 50 mcg estradiol had more improvement in their symptoms compared with the placebo group. the 100 mcg estradiol group had significantly lower mean lutenizing hormone (lh) and higher mean prolactin levels across the study period compared with both the 50 mcg and placebo groups. the addition of 100 mcg adjunctive transdermal estrogen significantly enhanced the treatment of acute, severe psychotic symptoms in women with schizophrenia. the differential response of adding 50 mcg versus 100 mcg estradiol on the types of symptom affected may be related to the estrogen effect on lh and prolactin. the positive impact of estrogen treatment on psychotic symptoms by a direct effect on dopamine and serotonin systems or via an indirect prolactin-mediated effect may be very useful in the overall treatment of women with schizophrenia.",Kulkarni J,2001,Schizophr Res,https://doi.org/10.1016/s0920-9964(00)00088-8,11278160,Kulkarni J; Riedel A; de Castella AR; Fitzgerald PB; Rolfe TJ; Taffe J; Burger H,article,"D016430: Clinical Trial; D016428: Journal Article; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't","D000279: Administration, Cutaneous; D000328: Adult; D000704: Analysis of Variance; D014150: Antipsychotic Agents; D004305: Dose-Response Relationship, Drug; D004311: Double-Blind Method; D004359: Drug Therapy, Combination; D004958: Estradiol; D005260: Female; D006801: Humans; D018967: Risperidone; D012559: Schizophrenia",,,https://openalex.org/W2089182563,50,7,1,1474,237,8
false,effectiveness of second-generation antipsychotics in patients with treatment-resistant schizophrenia: a review and meta-analysis of randomized trials,"the authors conducted a review and meta-analysis of studies that compared the efficacy and tolerability of typical and second-generation antipsychotics for patients with treatment-resistant schizophrenia.a systematic search revealed 12 controlled studies (involving 1,916 independent patients), which were included in the review. for the seven studies that compared clozapine to a typical antipsychotic, a meta-analysis was performed to examine clozapine's effects on overall psychopathology, response rate, extrapyramidal symptoms, and tardive dyskinesia.the meta-analysis confirmed that treatment-resistant schizophrenic patients have more favorable outcomes when treated with clozapine rather than a typical antipsychotic, as reflected by brief psychiatric rating scale total score, categorical response rate, scale for the assessment of negative symptoms score, simpson-angus rating scale score, and compliance rate. clozapine also conferred benefits on the sickest treatment-resistant schizophrenic patients. patients treated with olanzapine also had more favorable outcomes with regard to categorical response and compliance rates.in the aggregate, the results of a meta-analysis indicated that clozapine exhibits superiority over typical antipsychotics in terms of both efficacy (as measured by improvement in overall psychopathology) and safety (in terms of reduced extrapyramidal side effects). however, the magnitude of the clozapine treatment effect was not consistently robust. efficacy data for other second-generation antipsychotics in the treatment of patients with refractory schizophrenia were inconclusive. there is, therefore, a growing need to consider new and different treatment strategies, whether they be adjunctive or monotherapeutic, for schizophrenia that continues to be resistant or only partially responsive to treatment.",Chakos M,2001,Am J Psychiatry,https://doi.org/10.1176/appi.ajp.158.4.518,11282684,Chakos M; Lieberman J; Hoffman E; Bradford D; Sheitman B,article,D016428: Journal Article; D017418: Meta-Analysis,D000293: Adolescent; D000328: Adult; D017668: Age of Onset; D014150: Antipsychotic Agents; D010054: Brief Psychiatric Rating Scale; D003024: Clozapine; D005260: Female; D006801: Humans; D008297: Male; D011569: Psychiatric Status Rating Scales; D016032: Randomized Controlled Trials as Topic; D012559: Schizophrenia; D012565: Schizophrenic Psychology; D016896: Treatment Outcome,,,https://openalex.org/W2115115146,149,17,1,1851,269,7
false,an mri study of basal ganglia volumes in first-episode schizophrenia patients treated with risperidone,"the basal ganglia may contribute to extrapyramidal movement disorders, affective disturbances, and cognitive deficits in schizophrenia. basal ganglia volumes are putatively affected by antipsychotic medications. the purpose of this study was to determine the long-term effects of risperidone treatment in a cohort of first-episode patients with schizophrenia.the subjects were 30 patients with first-episode schizophrenia, 12 patients chronically treated with typical antipsychotics, and 23 healthy comparison subjects. they were scanned by magnetic resonance imaging at baseline. the first-episode patients received 1 year of continuous risperidone treatment, after which they and the comparison subjects were rescanned. caudate, putamen, and globus pallidus volumes were determined from coronal images.the baseline caudate, putamen, and globus pallidus volumes were significantly larger in the chronically treated patients than in the untreated first-episode subjects and comparison subjects. these volumes did not differ between the first-episode patients and healthy comparison subjects. basal ganglia volumes were unchanged after 1 year of exposure to risperidone in the first-episode subjects. extrapyramidal movement disorders were present in the majority of chronically treated patients and more than one-third of the never-medicated first-episode patients at baseline.this group of first-episode patients did not exhibit abnormalities of basal ganglia volumes, nor were basal ganglia volumes affected by exposure to risperidone. movement disorders were observed in both first-episode and chronically treated patients, suggesting effects of both illness and medications.",Lang DJ,2001,Am J Psychiatry,https://doi.org/10.1176/appi.ajp.158.4.625,11282699,Lang DJ; Kopala LC; Vandorpe RA; Rui Q; Smith GN; Goghari VM; Honer WG,article,"D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't",D000328: Adult; D014150: Antipsychotic Agents; D001479: Basal Ganglia; D001480: Basal Ganglia Diseases; D002421: Caudate Nucleus; D005260: Female; D005917: Globus Pallidus; D006801: Humans; D008137: Longitudinal Studies; D008279: Magnetic Resonance Imaging; D008297: Male; D011699: Putamen; D018967: Risperidone; D012559: Schizophrenia,,,https://openalex.org/W2137891689,102,14,1,1678,242,10
false,short-term inpatient pharmacotherapy of schizophrenia,"there is much practice variation in the pharmacotherapy of schizophrenia on short-term acute inpatient units, where the length of stay may be 1 week or less. we surveyed relevant practice guidelines, review articles, and individual studies and developed summary statements regarding evidence-supported procedures for short-term inpatient stabilization. if the patient requires parenteral treatment, the combination of intramuscular haloperidol 2-5 mg and lorazepam has the earliest effect. for initial oral treatment, monotherapy with one of the new ""atypical"" antipsychotics is favored. some evidence suggests that risperidone may have an earlier onset of action. olanzapine seems to have a relatively more rapid effect when started at a daily dose of 15 mg, rather than 5 or 10 mg. the role of quetiapine is somewhat unclear. in the event of nonresponse to the initial antipsychotic after 3-7 days, alternatives may include increasing the dose, switching to a different antipsychotic, or adding a mood stabilizer.",Osser DN,2001,Harv Rev Psychiatry,https://doi.org/10.1080/10673220127892,11287404,Osser DN; Sigadel R,article,D016428: Journal Article; D016454: Review,D014150: Antipsychotic Agents; D006801: Humans; D012559: Schizophrenia; D013997: Time Factors,,,https://openalex.org/W2082571784,53,5,1,1015,170,8
false,subjective response to and tolerability of long-term supraphysiological doses of levothyroxine in refractory mood disorders,"although supplementation with supraphysiological doses of levothyroxine (t4) has been an effective treatment for refractory affective disorders in open studies, questions remain as to the tolerability of this treatment. this is the first study to investigate subjective patient response and tolerability to long-term treatment with adjunctive t4.of 24 patients with refractory affective disorders or schizoaffective disorder who were consecutively included into an open trial with supraphysiological t4, 16 were eligible for this study. four measures were used to rate tolerability to t4 treatment. subjective response was graded on a scale ranging from -33 (maximal negative response) to +33 (maximal positive response). positive and negative effects were assessed on a structured questionnaire. clinical tolerance was assessed with the clinician-rated thyroid symptom list and the self-rated von zerssen complaint lists. outcome was assessed with the cgi for prophylactic ratings (cgi-bp).at the time of assessment, patients had been treated with supraphysiological t4 (mean dose 368 microg/d) for a mean of 54 months. the total subjective response score was +25.2. positive subjective response and observer-rated treatment success were moderately correlated. ratings on the thyroid symptom list indicated an overall favorable side effect profile. general physical and mental symptoms were only slightly higher than in the general population.this was an open, cross-sectional study that only included responders and partial responders to t4 treatment.subjective response and side-effect tolerability of long-term supraphysiological doses of t4 is favorable in patients with refractory mood and schizoaffective disorders who respond to the intervention.",Bauer M,2001,J Affect Disord,https://doi.org/10.1016/s0165-0327(00)00215-9,11292518,Bauer M; Priebe S; Berghöfer A; Bschor T; Kiesslinger U; Whybrow PC,article,"D016430: Clinical Trial; D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't","D000328: Adult; D003430: Cross-Sectional Studies; D004305: Dose-Response Relationship, Drug; D004334: Drug Administration Schedule; D004361: Drug Tolerance; D005260: Female; D006801: Humans; D006980: Hyperthyroidism; D008297: Male; D019964: Mood Disorders; D011795: Surveys and Questionnaires; D013974: Thyroxine; D013995: Time",,,https://openalex.org/W2056752893,123,15,1,1754,269,11
false,adjunctive gabapentin in patients with intellectual disability and bipolar spectrum disorders,"the aim of the present study was to assess the efficacy of adjunctive gabapentin (gbp) in the treatment of patients with intellectual disability (id) and bipolar spectrum disorders. ten affected subjects with demonstrable increases in symptomatology during 'significant' life events which had interfered with or induced the interruption of their rehabilitation programmes were chosen for this study. the meaning of 'significant' was defined for each patient as a frequently repeated life event which had elicited a marked increase in symptoms on at least two occasions. gabapentin (300-900 mg day-1) was added to the standard therapy. the subjects' psychopathological conditions during the significant life event were assessed by means of standardized tools both before and after adjunctive therapy with gbp. a positive response to therapy was observed, with subsequent improvement of psychopathological conditions, particularly for anxiety and depressive symptoms. the promising results obtained with gbp suggest the need for further trials. adjunctive gbp may become an alternative treatment approach for patients with id in whom traditional mood-stabilizing agents have frequent contraindications.",Carta MG,2001,J Intellect Disabil Res,https://doi.org/10.1046/j.1365-2788.2001.00330.x,11298253,Carta MG; Hardoy MC; Dessì I; Hardoy MJ; Carpiniello B,article,D016428: Journal Article,"D000085: Acetates; D000328: Adult; D000588: Amines; D018692: Antimanic Agents; D001714: Bipolar Disorder; D015897: Comorbidity; D003509: Cyclohexanecarboxylic Acids; D004305: Dose-Response Relationship, Drug; D004359: Drug Therapy, Combination; D005260: Female; D000077206: Gabapentin; D006801: Humans; D008607: Intellectual Disability; D008297: Male; D011569: Psychiatric Status Rating Scales; D011619: Psychotropic Drugs; D005680: gamma-Aminobutyric Acid",,,https://openalex.org/W2158039561,93,11,1,1200,189,8
false,risperidone liquid concentrate and oral lorazepam versus intramuscular haloperidol and intramuscular lorazepam for treatment of psychotic agitation,"although agitation associated with psychosis is a common presentation in the psychiatric emergency service, there is no consensus concerning the best treatment. standard treatment often consists of intramuscular (i.m.) injection of high-potency neuroleptics, sometimes combined with benzodiazepines. the objective of this study was to determine the relative efficacy, safety, and tolerability of oral risperidone versus intramuscular haloperidol, both in combination with lorazepam, for the emergency treatment of psychotic agitation in patients who are able to accept oral medications.a convenience sample of psychotic patients admitted to a large psychiatric emergency service who required emergency medication for the control of agitation and/or violence was offered risperidone (2 mg liquid concentrate) and oral lorazepam (2 mg) as an alternative to standard care at the institution, haloperidol (5 mg i.m.) and lorazepam (2 mg i.m.). subjects who refused the oral medications were given the intramuscular treatment as a component of routine care.thirty patients were enrolled in each treatment group. although men were significantly more likely to choose oral medication (chi2 = 5.165, p < .023), other demographic characteristics did not differ significantly between the 2 treatment groups. both groups showed similar improvement in agitation as measured by 5 agitation subscales of the positive and negative syndrome scale (panss), the clinical global impressions (cgi) scale, and time to sedation. no patients receiving risperidone demonstrated any side effects or adverse events, while 1 patient receiving intramuscular treatment with haloperidol developed acute dystonia. one subject receiving risperidone required subsequent treatment with haloperidol for ongoing agitation.oral treatment with risperidone and lorazepam appears to be a tolerable and comparable alternative to intramuscular haloperidol and lorazepam for short-term treatment of agitated psychosis in patients who accept oral medications.",Currier GW,2001,J Clin Psychiatry,https://doi.org/10.4088/jcp.v62n0303,11305699,Currier GW; Simpson GM,article,"D003160: Comparative Study; D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't","D000208: Acute Disease; D000284: Administration, Oral; D000328: Adult; D014150: Antipsychotic Agents; D004359: Drug Therapy, Combination; D004637: Emergency Services, Psychiatric; D005260: Female; D006220: Haloperidol; D006801: Humans; D006993: Hypnotics and Sedatives; D007273: Injections, Intramuscular; D008140: Lorazepam; D008297: Male; D011569: Psychiatric Status Rating Scales; D011595: Psychomotor Agitation; D011618: Psychotic Disorders; D018967: Risperidone; D016896: Treatment Outcome; D014754: Violence",,,https://openalex.org/W2015333849,147,17,1,2015,316,10
true,a comparison of long-term outcome in first-episode schizophrenia following treatment with risperidone or a typical antipsychotic,"article abstractbackground: most reports assessing the efficacyand tolerability of risperidone have involved patients previouslytreated with typical antipsychotics. such patients are morelikely to have a greater resistance or intolerance to treatment,thus restricting our interpretation of the impact a new treatmentmight have on the course of schizophrenia and possibly biasingthe results. the present study examines the relativeeffectiveness of risperidone and typical antipsychotics inpatients being treated for their first episode of schizophrenia. method: from a cohort of 126 patients, 2 groupsof 19 first-episode dsm-iii-r/dsm-iv schizophrenia patientsmatched for age, gender, length of illness, and length oftreatment and treated with either a typical antipsychotic orrisperidone for a minimum of 1 year were compared on a number ofoutcome dimensions during their course of treatment and atfollow-up. treatment allocation was not random, and patients werejudged to be compliant with medication. patients treated withtypical antipsychotics were followed up for a statisticallynonsignificantly longer time (mean = 2.7 vs. 1.9 years). results: six patients (31.6%) from the typicalantipsychotic group were admitted to the hospital within thefirst year following the index admission compared with 1 patient(5.3%) in the risperidone group (admitted at month 14). patientsin the risperidone group showed a statistically significantlylower length of first hospitalization (p < .01), utilizationof inpatient beds during the course of treatment (p < .001),and use of anticholinergic medication (p < .05). there were nostatistically significant differences in symptom levels, eitherduring the course of treatment or at follow-up; in the use ofantidepressant, antianxiety, or mood-stabilizing drugs; or inchanges in living circumstances or employment. conclusion: these findings confirm at leastequal long-term efficacy of typical antipsychotics andrisperidone, but a possible advantage for risperidone indecreased service utilization and decreased use ofanticholinergic drugs.",Malla AK,2001,J Clin Psychiatry,https://doi.org/10.4088/jcp.v62n0308,11305704,Malla AK; Norman RM; Scholten DJ; Zirul S; Kotteda V,article,"D016430: Clinical Trial; D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't","D000328: Adult; D014150: Antipsychotic Agents; D001480: Basal Ganglia Diseases; D004359: Drug Therapy, Combination; D004651: Employment; D005260: Female; D005500: Follow-Up Studies; D006760: Hospitalization; D006801: Humans; D007902: Length of Stay; D008297: Male; D010359: Patient Readmission; D018967: Risperidone; D012559: Schizophrenia; D012565: Schizophrenic Psychology; D012917: Social Adjustment; D013997: Time Factors; D016896: Treatment Outcome",,,https://openalex.org/W1540364236,128,16,1,2074,320,10
false,analysis of the qtc interval during olanzapine treatment of patients with schizophrenia and related psychosis,"there may be a temporal association between some antipsychotics and prolongation of the heart-rate-corrected qt interval (qtc) representing a delay in ventricular repolarization. qtc prolongation significantly exceeding normal intra-individual and interindividual variation may increase the risk of ventricular tachydysrhythmias, especially torsade de pointes, and therefore, sudden cardiac death.electrocardiogram recordings obtained as part of the safety assessment of olanzapine in 4 controlled, randomized clinical trials (n = 2,700) were analyzed. these analyses were conducted to characterize any change in qtc temporally associated with olanzapine, compared with placebo, haloperidol, and risperidone, in acutely psychotic patients (dsm-iii-r and dsm-iv) and to characterize variability and temporal course of the qtc in this patient population. changes from baseline to minimum and maximum qtc were tested for significance, and baseline to acute-phase endpoint change in mean qtc was tested for significance within treatments and for differences between olanzapine and comparators. the possibility of a linear relationship between dose of olanzapine and mean change in qtc, as well as incidence of treatment-emergent prolongation of qtc (change from < 430 msec at baseline to > or =430 msec at endpoint), was tested.the incidence of maximum qtc > or = 450 msec during treatment was approximately equal to the incidence of qtc > or =450 msec at baseline.results of these analyses suggest that olanzapine, as therapeutically administered to patients with schizophrenia and related psychoses, does not contribute to qtc prolongation resulting in potentially fatal ventricular arrhythmias.",Czekalla J,2001,J Clin Psychiatry,https://doi.org/10.4088/jcp.v62n0310,11305706,Czekalla J; Beasley CM; Dellva MA; Berg PH; Grundy S,article,"D016430: Clinical Trial; D016428: Journal Article; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't","D000208: Acute Disease; D000293: Adolescent; D000328: Adult; D016907: Adverse Drug Reaction Reporting Systems; D000368: Aged; D014150: Antipsychotic Agents; D001145: Arrhythmias, Cardiac; D001569: Benzodiazepines; D004562: Electrocardiography; D005260: Female; D006220: Haloperidol; D006801: Humans; D015994: Incidence; D008133: Long QT Syndrome; D008297: Male; D008875: Middle Aged; D000077152: Olanzapine; D010890: Pirenzepine; D010919: Placebos; D018967: Risperidone; D012559: Schizophrenia",,,https://openalex.org/W2110233387,109,15,1,1693,263,5
true,a randomized double-blind study of risperidone and olanzapine in the treatment of schizophrenia or schizoaffective disorder,"objective: the safety and efficacy of risperidone and olanzapine were compared in a double-blind trial that used doses widely accepted in clinical practice. method: subjects (n=377) who met dsm-iv criteria for schizophrenia or schizoaffective disorder were randomly assigned to receive 2–6 mg/day of risperidone (mean modal dose=4.8 mg/day) or 5–20 mg/day of olanzapine (mean modal dose=12.4 mg/day) for 8 weeks. results: the two study groups were similar at baseline except that the olanzapine group was slightly younger than the risperidone group. seventy-five percent of the participants completed the trial, with no between-treatment differences in the proportion of dropouts. similar proportions of the risperidone and olanzapine groups reported extrapyramidal symptoms (24% and 20%, respectively). severity of extrapyramidal symptoms was low in both groups, with no between-group differences. total positive and negative syndrome scale scores and scores on the five positive and negative syndrome scale factors were improved in both groups at week 8 (subjects who completed the study) and endpoint (all subjects, including dropouts). there were overall between-treatment differences in efficacy. comparison of individual factors found no significant differences at endpoint; at week 8, however, improvements on positive and negative syndrome scale factors for positive symptoms and anxiety/depression were greater with risperidone than olanzapine. an increase in body weight of ≥7% was seen in 27% of olanzapine participants and 12% of risperidone participants. conclusions: both treatments were well tolerated and efficacious. the frequency and severity of extrapyramidal symptoms were similar in the two treatment groups. greater reductions in severity of positive and affective symptoms were seen with risperidone than with olanzapine treatment among study completers. there was no measure on which olanzapine was superior. greater weight gain was associated with olanzapine than with risperidone treatment.",Conley RR,2001,Am J Psychiatry,https://doi.org/10.1176/appi.ajp.158.5.765,11329400,Conley RR; Mahmoud R,article,"D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't",D000328: Adult; D014150: Antipsychotic Agents; D001480: Basal Ganglia Diseases; D001569: Benzodiazepines; D004311: Double-Blind Method; D004334: Drug Administration Schedule; D005260: Female; D006801: Humans; D008297: Male; D000077152: Olanzapine; D010890: Pirenzepine; D011569: Psychiatric Status Rating Scales; D011618: Psychotic Disorders; D018967: Risperidone; D012559: Schizophrenia; D012565: Schizophrenic Psychology; D016896: Treatment Outcome; D015430: Weight Gain,,,https://openalex.org/W2032448955,123,16,1,2016,327,15
false,special issues in the treatment of paediatric bipolar disorder,"paediatric bipolar disorder (pbd) is an increasingly diagnosed disorder affecting an estimated 1% of children and adolescents. pharmacological treatment studies in pbd have lagged far behind those in adults. children are currently treated with pharmacological agents, most of which have proven efficacy in adults. however, pbd is distinct from adult forms of bipolar disorder (bd) and may present unique treatment challenges. pbd often presents with rapid cycling and mixed manic states and a high co-morbidity with behavioural and attention disorders. early onset depression may also be an early sign of pbd. due to developmental considerations, the diagnosis of bd may be difficult to make in children without semi-structured interviews. this report discusses the special issues that should be considered when treating pbd and reviews the current literature regarding pharmacotherapy of this population. mood stabilisers have been studied mostly in an open, uncontrolled fashion but there is growing evidence that lithium, divalproex and carbamazepine are effective in treating pbd. more recent treatment options include atypical antipsychotics and newer anticonvulsants. other novel agents are currently being investigated in adult bd and may prove applicable to the paediatric form. finally, based on the available data, a treatment algorithm for pbd is proposed.",Chang KD,2001,Expert Opin Pharmacother,https://doi.org/10.1517/14656566.2.4.613,11336611,Chang KD; Ketter TA,article,"D016428: Journal Article; D013485: Research Support, Non-U.S. Gov't; D016454: Review",D000927: Anticonvulsants; D014150: Antipsychotic Agents; D001714: Bipolar Disorder; D002220: Carbamazepine; D002648: Child; D006801: Humans; D008094: Lithium; D014635: Valproic Acid,,,https://openalex.org/W2074263720,62,9,1,1367,223,12
false,olanzapine-induced diabetes mellitus,"to report two cases of new-onset diabetes mellitus resulting after the initiation of olanzapine treatment.a 31-year-old african american man and a 44-year-old white man, both with schizoaffective disorder, developed diabetes mellitus within weeks or months of olanzapine initiation.our reports of new-onset diabetes due to olanzapine are consistent with those in the literature. although the mechanism is not yet known, it has been hypothesized that perhaps damage to the pancreatic islet cells, weight gain, dysregulation of the sympathetic system, and insulin resistance are contributing factors.diabetes mellitus secondary to olanzapine use seems to be a rare occurrence. however, certain risk factors such as obesity, family history, and concomitant medications may predispose an individual to development of diabetes mellitus while taking olanzapine. an increased awareness of this reaction is essential in the treatment of patients at risk. periodic serum glucose monitoring in these individuals may be warranted.",Bonanno DG,2001,Ann Pharmacother,https://doi.org/10.1345/aph.10280,11346063,Bonanno DG; Davydov L; Botts SR,article,D002363: Case Reports; D016428: Journal Article,D000328: Adult; D014150: Antipsychotic Agents; D001569: Benzodiazepines; D001786: Blood Glucose; D003920: Diabetes Mellitus; D006801: Humans; D008297: Male; D000077152: Olanzapine; D010890: Pirenzepine; D012307: Risk Factors; D012559: Schizophrenia,,,https://openalex.org/W2154640783,36,3,1,1019,158,5
false,alzheimer's disease and related disorders.,"the cholinesterase inhibitors provide the first clearly effective treatments for the cognitive deficits of ad and appear to have a beneficial effect on activities of daily living function and noncognitive behavior. there is increasing support for starting donepezil, rivastigmine, or galantamine early in the disease course and maintaining treatment at least during the early and middle stages of ad. depressive signs and symptoms complicating ad are treated best with ssris. placebo-controlled trials support the use of citalopram and sertraline in ad complicated by depression. the atypical antipsychotics are the first choice for managing psychosis and disruptive agitation in ad and particularly in the lewy body variant of ad. studies suggest that low-dose treatment with risperidone, 1 mg/d, or olanzapine, 5 mg/d, offers the optimal ratio of therapeutic to adverse effects.",Raskind MA,2001,Med Clin North Am,10.1016/s0025-7125(05)70341-2,11349485,Raskind MA; Peskind ER,article,D016428: Journal Article; D016454: Review,D000544: Alzheimer Disease; D000893: Anti-Inflammatory Agents; D014150: Antipsychotic Agents; D002800: Cholinesterase Inhibitors; D003866: Depressive Disorder; D018450: Disease Progression; D015914: Estrogen Replacement Therapy; D006801: Humans; D018697: Nootropic Agents; D017410: Practice Guidelines as Topic; D011320: Primary Health Care; D011322: Primary Prevention; D017367: Selective Serotonin Reuptake Inhibitors; D013256: Steroids; D014481: United States,,,,42,7,1,880,142,6
