include,title,abstract,first_author,year,journal,doi,pubmed_id,authors,pubmed_type,publication_types,mesh,webofscience_id,central_id,openalex_id,title_length,title_word_count,title_sentence_count,abstract_length,abstract_word_count,abstract_sentence_count
false,comparison of amlodipine and quinapril on ambulatory blood pressure and platelet function in hypertension.,"the effect of calcium channel blocker (ccb), amlodipine (5-10 mg/day) and angiotensin-converting enzyme (ace) inhibitor, quinapril (10-40 mg/day) on ambulatory blood pressure (abp), rheological and platelet function in hypertension were compared in this randomised double-blind placebo-controlled cross-over study. this study was preceded by 4 weeks placebo run-in period and the total duration of the study was 28 weeks. casual and 24 h abp, plasma renin activity (pra) and plasma aldosterone (pa) concentration as well as metabolic and platelet function were determined before and at the end of each drug therapy. a total of 27 patients completed this study. casual bp was significantly reduced after amlodipine or quinapril treatment, but there was no change in heart rate. regarding the 24 h abp, amlodipine produced a fall from 145 +/- 8/94 +/- 7 to 130 +/- 13/85 +/- 10 mm hg (p < 0.001 for both sbp and dbp). quinapril also caused a reduction from 144 +/- 10/94 +/- 7 to 134 +/- 12/88 +/- 8 mm hg (p < 0.001 for both sbp and dbp). neither amlodipine nor quinapril produce any significant change in heart rate. the level of 6-keto-prostaglandin fl alpha (6-keto-pgfl alpha) was increased from 36.8 +/- 4.4 to 45.1 +/- 2.5 pg/ml (p < 0.05) and no significant change of thromboxane b2(txb2) was noted after amlodipine treatment. pra was increased from 1.24 +/- 0.31 to 1.62 +/- 0.41 ng/ml/h (p < 0.05) after quinapril treatment. other biochemical parameters were unchanged.(abstract truncated at 250 words)",Ding YA,1995,J Hum Hypertens,,8523379,Ding YA; Chang SM; Chou TC,article,D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016449: Randomized Controlled Trial,"D000328: Adult; D000368: Aged; D000450: Aldosterone; D017311: Amlodipine; D000806: Angiotensin-Converting Enzyme Inhibitors; D000959: Antihypertensive Agents; D001792: Blood Platelets; D001794: Blood Pressure; D018660: Blood Pressure Monitoring, Ambulatory; D002121: Calcium Channel Blockers; D018592: Cross-Over Studies; D004311: Double-Blind Method; D005260: Female; D006339: Heart Rate; D006801: Humans; D006973: Hypertension; D007546: Isoquinolines; D008297: Male; D008875: Middle Aged; D000077583: Quinapril; D012083: Renin; D044005: Tetrahydroisoquinolines; D016896: Treatment Outcome",,,https://openalex.org/W105683178,106,15,1,1510,293,12
false,[initial results of the hot-study in switzerland (hypertension optimal treatment)].,"the hot study (hypertension-optimal treatment) is an international clinical study on primary prevention of cardiovascular events in 19,193 hypertensive patients worldwide. it aims at the recognition of the optimal diastolic blood pressure value (< 90, < 85 or < 80 mmhg?) in order to maximize the possible benefit of an antihypertensive therapy. in addition, the hot study investigates whether low doses of aspirin (75 mg/day) are able to reduce the occurrence of severe cardiovascular events. in switzerland a total of 797 patients have been enrolled in the study. antihypertensive therapy was initiated with felodipine = plendil (5 mg/day). this vasoelective calcium antagonist could reduce diastolic blood pressure values to < 90 or < 80 mg/hg, respectively, in one of two or one of three patients within the first three months. in nine or six patients, respectively out of ten a reduction of diastolic blood pressure values to < 90 or < 80 mmhg was reached within one year by combination of felodipine with other antihypertensive drugs (ace inhibitors, beta blockers and diuretics).",Waeber B,1995,Praxis (Bern 1994),,8533005,Waeber B; Roth D,article,"D016430: Clinical Trial; D004740: English Abstract; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't","D000319: Adrenergic beta-Antagonists; D000368: Aged; D000369: Aged, 80 and over; D000806: Angiotensin-Converting Enzyme Inhibitors; D000959: Antihypertensive Agents; D004311: Double-Blind Method; D004334: Drug Administration Schedule; D004359: Drug Therapy, Combination; D015736: Felodipine; D005260: Female; D006801: Humans; D006973: Hypertension; D008297: Male; D008875: Middle Aged; D011446: Prospective Studies",,,https://openalex.org/W2398595190,83,15,1,1086,196,8
false,hypertension in the elderly: 24 h ambulatory blood pressure results from a placebo-controlled trial.,"calcium channel blockers are increasingly used to treat hypertension in elderly patients. to assess the effects of low-dose, long-acting verapamil on blood pressure (bp) and quality of life (qol) in elderly patients, verapamil 120-240 mg of placebo was given once daily for 8 weeks to 76 patients aged > or = 60 years. after a 4-week placebo wash-out period, patients with a sitting dbp of 95-110 mm hg and a mean daytime (6 am to 6 pm) ambulatory dbp > or = 90 mm hg were entered into the study. twenty four-hour bp monitoring as well as qol self-assessment and digit span testing of cognitive function were performed at the end of the placebo wash-out and double-blind treatment periods. patients treated with verapamil showed a significant decrease in mean whole-day bp, while those treated with placebo showed a small increase in bp. treatment differences between the two groups in sbp and dbp were each statistically significant (p < 0.01). significant differences were also seen when the 24 h period was divided into daytime and night-time readings. both qol and digit span testing scores were unchanged from baseline for verapamil-treated patients and were not different from the placebo-treated group. the results of this study demonstrate consistent and significant decreases in bp throughout the 24 h period with no adverse effects on qol or cognitive function this this formulation of verapamil in elderly hypertensive patients.",Neutel JM,1995,J Hum Hypertens,,8551485,Neutel JM; Smith DH; Lefkowitz MP; Cargo P; Alemayehu D; Weber MA,article,"D016430: Clinical Trial; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't","D000368: Aged; D018660: Blood Pressure Monitoring, Ambulatory; D002121: Calcium Channel Blockers; D003692: Delayed-Action Preparations; D004311: Double-Blind Method; D005260: Female; D006801: Humans; D006973: Hypertension; D008297: Male; D011788: Quality of Life; D016896: Treatment Outcome; D014700: Verapamil",,,https://openalex.org/W2419325796,100,16,1,1439,254,9
false,"randomised, double-blind, parallel study of the anti-hypertensive efficacy and safety of losartan potassium compared with felodipine er in elderly patients with mild to moderate hypertension.","this study investigated the anti-hypertensive efficacy and tolerability of once-daily losartan potassium (50 mg titrated to 100 mg), an angiotensin ii receptor antagonist, compared with once daily felodipine extended release (er) (5 mg titrated to 10 mg), a calcium channel blocker, after 12 weeks of therapy in elderly hypertensive patients. following a 4-week, single-blind, placebo baseline period, qualifying patients were randomly allocated to 12 weeks of double-blind treatment with losartan potassium or felodipine er. after 6 weeks, patients with a 24 h post-dose sitting diastolic blood pressure > or = 90 mm hg had their dose doubled for the remaining 6 weeks. at 6 weeks, there was a greater bp response for felodipine er than losartan potassium in elderly patients with mild to moderate hypertension. however, after 12 weeks of therapy, losartan potassium reduced bp as effectively as felodipine er with no differences in mean bp reduction or anti-hypertensive response category between treatment groups. in this study, both treatments were well tolerated; felodipine er was associated with a numerically higher incidence of headache and oedema while the incidence of asthenia was numerically higher in losartan-treated patients.",Chan JC,1995,J Hum Hypertens,,8551492,Chan JC; Critchley JA; Lappe JT; Raskin SJ; Snavely D; Goldberg AI; Sweet CS,article,D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016448: Multicenter Study; D016449: Randomized Controlled Trial,"D000368: Aged; D000369: Aged, 80 and over; D000959: Antihypertensive Agents; D001713: Biphenyl Compounds; D002121: Calcium Channel Blockers; D003692: Delayed-Action Preparations; D004311: Double-Blind Method; D015736: Felodipine; D005260: Female; D006801: Humans; D006973: Hypertension; D007093: Imidazoles; D019808: Losartan; D008297: Male; D013777: Tetrazoles; D016896: Treatment Outcome",,,https://openalex.org/W2400973035,191,28,1,1241,211,6
false,calcium antagonists: when the content does not justify the headline,"international journal of clinical practicevolume 49, issue 6 p. 283-284 editorial calcium antagonists: when the content does not justify the headline graham jackson, graham jackson editorsearch for more papers by this author graham jackson, graham jackson editorsearch for more papers by this author first published: 01 november 1995 https://doi.org/10.1111/j.1742-1241.1995.tb09985.xcitations: 2read the full textaboutpdf toolsrequest permissionexport citationadd to favoritestrack citation shareshare give accessshare full text accessshare full-text accessplease review our terms and conditions of use and check box below to share full-text version of article.i have read and accept the wiley online library terms and conditions of useshareable linkuse the link below to share a full-text version of this article with your friends and colleagues. learn more.copy url no abstract is available for this article.citing literature volume49, issue6november-december 1995pages 283-284 relatedinformation",Jackson G,1995,Br J Clin Pract,,8554947,Jackson G,article,D016421: Editorial,D002121: Calcium Channel Blockers; D000075202: Contraindications; D003327: Coronary Disease; D006801: Humans; D015201: Meta-Analysis as Topic; D009203: Myocardial Infarction; D009543: Nifedipine; D011643: Publishing; D012189: Retrospective Studies,,,https://openalex.org/W2401349005,67,11,1,999,140,2
false,[diltiazem versus intravenous nitroglycerin in the treatment of unstable angina pectoris. a randomized study].,"prognosis of unstable angina pectoris is related to admission ekg changes and prompt symptom control. the aim of this study was to compare the clinical effects of intravenous diltiazem (dtz) or nitroglycerin (ntg) in patients with unstable angina pectoris. we studied 43 patients admitted to the hospital with a history of rest angina within the last 48 hours, associated with ekg evidence of ischemia. all subjects received intravenous heparin and oral aspirin, 23 were randomly assigned to receive intravenous dtz and 20 to receive intravenous ntg. both groups had similar baseline features and the endpoints of treatment were recurrence of angina, myocardial infarction, death during hospitalization and secondary side effects. treatment with dtz, when compared to ntg, resulted in a significant reduction of recurrent angina (8.7 and 59% respectively; p < 0.005), number of angina episodes per patient (0.18 +/- 0.5 and 0.9 +/- 1.2 respectively; p < 0.05) and lower need for dose increment to control symptoms (3 and 9 patients respectively; p < 0.05). the most common side effects observed were cephalea with ntg (60% of patients) and asymptomatic sinus bradicardia with dtz (28% of patients). in each group, one patient had a myocardial infarction and one patient died. it is concluded that intravenous dtz reduces myocardial ischemia to a greater extent than ntg and can be safely used in patients with unstable angina pectoris.",Castro P,1995,Rev Med Chil,,8560112,Castro P; Corbalán R; Vergara I; Kunstmann S,article,D016430: Clinical Trial; D003160: Comparative Study; D004740: English Abstract; D016428: Journal Article; D016449: Randomized Controlled Trial,"D000368: Aged; D000704: Analysis of Variance; D000789: Angina, Unstable; D000925: Anticoagulants; D001241: Aspirin; D001794: Blood Pressure; D002317: Cardiovascular Agents; D004110: Diltiazem; D005260: Female; D006493: Heparin; D006801: Humans; D007275: Injections, Intravenous; D008297: Male; D008875: Middle Aged; D005996: Nitroglycerin; D010975: Platelet Aggregation Inhibitors; D011446: Prospective Studies; D014665: Vasodilator Agents",,,https://openalex.org/W107488107,110,18,2,1435,264,9
false,[comparison of the antispastic effect of bi-tildiem 120 mg and tildiem 60mg].,"diltiazem (tildiem 60 mg) is a calcium channel blocker with demonstrated efficacy and safety in the treatment of stable angina pectoris and spastic angina. the sustained release formulation of diltiazem, allowing two daily doses (bi-tildiem 120 mg), is already marketed in france for the treatment of stable angina. it was therefore interesting to evaluate the efficacy and safety of this form, administered in two daily doses, in coronary spasm, versus the classical formulation, tildiem 60 mg, given at the same daily dose, i.e. 240 mg, in three divided doses per day. we conducted a single-centre, randomized, double-blind, cross-over clinical study in twelve patients, eleven men and one woman, between the ages of 42 and 70 years, presenting with angina and normal coronary arteries and spasm documented by a positive methylergonovine (methergin) test. they were divided into two groups of six patients receiving either tildiem followed by bi-tildiem, or bi-tildiem followed by tildiem. the characteristics of the two groups were comparable at the time of the selection visit. the methylergonovine test, used to assess the efficacy of the two treatments, was improved by tildiem and bi-tildiem compared to the placebo test (p = 0.001 and 0.002), without any significant difference between tildiem and bi-tildiem: an improvement was obtained in 11/12 and 10/12 patients, respectively. no deterioration of the test was observed with tildiem or bi-tildiem compared to placebo. the coronary symptoms and blood diltiazem levels were similar with tildiem and bi-tildiem. the results confirmed the safety of bi-tildiem. a single adverse effect was attributed to treatment: an episode of mild insomnia. no serious adverse effect were observed and none of the patients discontinued the study. the efficacy and safety of tildiem and bi-tildiem are comparable in the treatment of spastic angina.",Yvorra S,1995,Ann Cardiol Angeiol (Paris),,8561443,Yvorra S; Desfossez L; Panagides D; De La Garoullaye A; Bory M,article,"D016430: Clinical Trial; D017427: Clinical Trial, Phase II; D003160: Comparative Study; D004740: English Abstract; D016428: Journal Article; D016449: Randomized Controlled Trial","D000284: Administration, Oral; D000328: Adult; D000368: Aged; D000787: Angina Pectoris; D002121: Calcium Channel Blockers; D003329: Coronary Vasospasm; D018592: Cross-Over Studies; D004110: Diltiazem; D004311: Double-Blind Method; D005260: Female; D006801: Humans; D008297: Male; D008755: Methylergonovine; D008875: Middle Aged; D013607: Tablets",,,https://openalex.org/W167481628,77,15,1,1889,334,14
false,ritodrine and nifedipine as tocolytic agents: a preliminary comparison.,"the effectiveness of the tocolytic agent and other betamimetic drugs in the treatment of preterm labor remains controversial. effectiveness or efficancy of ritodrine has not yet convincingly been proven. a major concern are the marked side effects of beta-mimetics. the calcium channel blocker nifedipine has been used for tocolysis shortly after its introduction in clinical practice and is considered to be a probable good alternative for ritodrine. the efficacy of nifedipine versus ritodrine in the treatment of preterm labor was assessed in a retrospective study. 32 patients received intravenous ritodrine and 29 oral nifedipine. as endpoints were used: postponement of delivery, maternal side effects and perinatal outcome. the results of this retrospective study suggest that nifedipine is more successful in postponing delivery than ritodrine. maternal side effects seemed to occur more frequently and be more serious in patients treated with ritodrine as compared to nifedipine. perinatal outcome seemed better in the nifedipine group than in the ritodrine group. the promising data from small prospective studies and the results of this retrospective study warrant further large prospective studies on the definitive place of nifedipine in the treatment of premature labor. until the results of such a trial are available we advocate the use of nifedipine in case of preterm labor, especially in a patient with diabetes mellitus, ruptured membranes, cardiac disease or multiple pregnancy, in order to avoid the characteristic side effects of beta-mimetics.",van Dijk KG,1995,J Perinat Med,,8606348,van Dijk KG; Dekker GA; van Geijn HP,article,D003160: Comparative Study; D016428: Journal Article,"D005260: Female; D006801: Humans; D009543: Nifedipine; D007752: Obstetric Labor, Premature; D011247: Pregnancy; D012189: Retrospective Studies; D012312: Ritodrine; D015149: Tocolytic Agents; D017211: Treatment Failure",,,https://openalex.org/W2340014296,71,11,1,1567,251,12
false,[the effect of nifedipine and chlordiazepoxide on alcohol withdrawal syndrome].,"the aim this study was to evaluate the efficacy and tolerability of dhp calcium channel antagonist-nifedipine in human aws in comparison to conventional treatment with chlordiazepoxide. fifty nine hospitalized alcoholics of both sexes with diagnosis of aws according to dsm-iii-r criteria were treated for 2 weeks in monotherapy with nifedipine (cordafen-polfa)-60 mg/d. or with chlordiazepoxide (elenium-polfa)-150 mg/d. evaluation of aws symptoms was performed at baseline and after 3, 7, 14 days using sandowal-wang scale. our original scales (37 items) were designed for measuring the depth of dependence (wgu) and the velocity of dependence syndrome appearance (wwo). the results show that both groups were similar regarding wgu and wwo before treatment. both drugs caused an improvement of aws symptoms after 3 and 7 days lasting till the end of hospitalization. nifedipine was well tolerated and no side effects were observed or reported. the group and multidimensional analyses were performed using original computer program. the patients were divided into 3 subgroups. comparison of mean values of improvement index between both drugs in those subgroups of patients according to wgu criteria, revealed that nifedipine was more effective on the 3-rd and 7-th day in 3 groups and 2 groups resp. according to wwo criteria the improvement index was significantly higher on the 3-rd and 7-th day in two groups whereas in one group chlordiazepoxide and nifedipine action was equal. the proposed method of group and multidimensional analysis enable us to compare the effectiveness of different kinds of aws treatment. it is an useful aid of choosing the best drug treatment for a new patient.",Samochowiec J,1996,Psychiatr Pol,,8650291,Samochowiec J; Fabiańczyk K; Reszczyński R; Czopek I; Pełka-Wysiecka J; Horodnicki JM,article,D003160: Comparative Study; D004740: English Abstract; D016428: Journal Article,D000328: Adult; D014151: Anti-Anxiety Agents; D002707: Chlordiazepoxide; D000431: Ethanol; D005260: Female; D006801: Humans; D008297: Male; D008875: Middle Aged; D009543: Nifedipine; D013375: Substance Withdrawal Syndrome; D015149: Tocolytic Agents,,,https://openalex.org/W2464211798,79,13,1,1694,290,14
false,gingival overgrowth in renal transplant patients administered cyclosporin a in mixture or in capsule form. a longitudinal study.,"cyclosporin a (csa)-induced gingival overgrowth was longitudinally studied in 45 adult renal transplant patients randomly assigned to be administered csa orally in mixture or in capsule form. after 1 year of csa therapy, 37% of the mixture and 43% of the capsule patients exhibited gingival overgrowth. in mixture patients gingival overgrowth was present, already after 1 month of csa therapy and, after 12 months, mixture patients exhibited an increased number of sites with gingival overgrowth in the regions of the upper front and lower molars compared to capsule patients. in addition, the relative increase in gingival width of the interdental papillae of the maxillary central incisors and the mandibular first molars, measured buccolingually on stone casts, was also higher in mixture patients than in capsule patients. in a stepwise multiple logistic regression analysis, the use of nifedipine and the total csa dose administered during the first 6 posttransplant months were the predictors associated with gingival overgrowth. the study suggests that concomitant administration of nifedipine in renal transplant patients should be avoided and a change from the mixture form of csa to the capsule form should be considered in order to minimize the development of csa-induced gingival overgrowth.",Wondimu B,1996,Clin Transplant,,8652903,Wondimu B; Sandberg J; Modéer T,article,"D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't",D000328: Adult; D000368: Aged; D002121: Calcium Channel Blockers; D002214: Capsules; D016572: Cyclosporine; D005260: Female; D005881: Gingiva; D006801: Humans; D007166: Immunosuppressive Agents; D016030: Kidney Transplantation; D008137: Longitudinal Studies; D008297: Male; D008875: Middle Aged; D009543: Nifedipine; D011897: Random Allocation,,,https://openalex.org/W2411749722,128,20,2,1303,216,6
false,[a trial of the use of nifedipine for preventing relapses in affective and schizoaffective psychoses].,"nifedipine was applied for the secondary prophylaxis of affective phasic disorders. 21 patients with both affective and schizoaffective psychoses were treated with nifedipine for 1-3 years (mostly for 2 years) in a dose of 20-60 mg daily (usually 30-40 mg). the clear prophylactic effect of nifedipine was observed in 76.2% of cases. the duration of affective phases reduced by 44.8% while their frequency decreased by 40.4% as compared with the control group. the positive therapeutic effect was more pronounced for manic disorders (the transition of the disturbances to subclinical, ambulant level). the preventive effect of the drug was more clear in affective than in schizoaffective psychoses (91.7% and 55.6%, respectively) as well as it was more expressed in bipolar (84.6%) than in monopolar (62.5%) patients. the low frequency (23.8%) of side-effects occurred to be the positive characteristics of nifedipine treatment especially in long-term therapy.",Snedkova LV,1996,Zh Nevrol Psikhiatr Im S S Korsakova,,8677723,Snedkova LV,article,D016430: Clinical Trial; D003160: Comparative Study; D018848: Controlled Clinical Trial; D004740: English Abstract; D016428: Journal Article,"D000328: Adult; D000341: Affective Disorders, Psychotic; D000368: Aged; D002908: Chronic Disease; D005260: Female; D006801: Humans; D008297: Male; D008875: Middle Aged; D009543: Nifedipine; D011618: Psychotic Disorders; D011619: Psychotropic Drugs; D012008: Recurrence; D013997: Time Factors",,,https://openalex.org/W2395187296,102,18,1,960,175,7
false,comparison of antihypertensive effects of nicardipine with nitroglycerin for perioperative hypertension.,"to compare the efficacy of intravenous (iv) nicardipine with nitroglycerin for the treatment for patients with perioperative hypertension.forty patients with perioperative hypertension randomly divided into two groups were treated with intravenous calcium entry blocker, nicardipine, or vasodilator, nitroglycerin. haemodynamic measurements including mean arterial and pulmonary arterial pressure, central venous and pulmonary capillary wedge pressure, and cardiac output were recorded; peripheral and pulmonary vascular resistance were calculated.both medications were effective in reducing blood pressure and controlling haemodynamics. during the maintenance by continuous iv infusion, nicardipine controlled hypertension more rapidly than nitroglycerin (nicardipine 10.5 +/- 2.5 min and nitroglycerin 18.7 +/- 2.8 min, p < 0.05) without significant alteration in heart rate. the total frequency of dose adjustments required to achieve therapeutic response was significantly less in the nicardipine-treated group (2.5 +/- 0.3 for nicardipine and 6.2 +/- 1.4 for nitroglycerin, p < 0.05). incidence of hypotensive episodes during the infusion were observed in both groups [nicardipine 5% (1/20) and nitroglycerin 30% (6/20), p < 0.05].intravenous nicardipine is as effective as nitroglycerin in the treatment of perioperative hypertension. specific advantages have been identified such as stable dose-response effect, less hypotensive and tachycardial effects during the use of iv nicardipine in treatment of hypertensive patients.",Chen TL,1995,Acta Anaesthesiol Sin,,8705151,Chen TL; Sun WZ; Cheng YJ; Lee TS; Lin SY; Lin CJ,article,D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016449: Randomized Controlled Trial,D000368: Aged; D000959: Antihypertensive Agents; D002121: Calcium Channel Blockers; D005260: Female; D006439: Hemodynamics; D006801: Humans; D006973: Hypertension; D008297: Male; D008875: Middle Aged; D009529: Nicardipine; D005996: Nitroglycerin; D014665: Vasodilator Agents,,,https://openalex.org/W135220819,104,12,1,1532,234,6
false,[calcium antagonists and lithium in preventive treatment of manic-depressive disorder].,"recent advances in knowledge about calcium's role as an intracellular regulator allow to broaden understanding of possible pathophysiologic mechanisms in affective disorders. an hypothesis emerge that bipolar illness arise from disorders in calcium-regulated functions. given this hypothesis, some authors propose to describe the common profiles of action of the different mood-stabilizers: all the neural mechanisms that are hypothesized to explain various psychopharmacological treatments of bipolar illness involve functions that are critically controlled by calcium. moreover, in every instance, a known action of lithium on calcium-dependent processes could account for lithium's prophylactic results. similarities exist between the action of lithium and calcium antagonists like verapamil and nimodipine. from these considerations the hypothesis emerge that calcium antagonists could be an alternative pharmacological agent in the maintenance treatment of bipolar illness. calcium antagonists have been found useful in this indication by a number of investigators. given the safety and relative lack of side effects of calcium channel blocking agents, their potential efficacy in mood disorders, it is concluded that calcium antagonists may be an alternative choice in prophylactic treatment for bipolar illness, especially in patients who cannot be treated with lithium or carbamazepine. there is evidence for using verapamil at 240 to 320 mg a day, in 2 to 4 times. some studies suggest that the association of lithium with calcium antagonist resulted more effective than lithium alone or calcium antagonist alone in the reduction of episodes of affective disorders. however, concomitant administration of a calcium channel antagonist and lithium present adverse interactions (lithium toxicity, cardiovascular accidents), probably because of synergistic toxic effects. therefore, authors advise care in monitoring patients receiving the combination of these medications.",Sarfati Y,1996,Encephale,,8706625,Sarfati Y; Spadone C; Vanelle JM; Lôo H,article,D004740: English Abstract; D016428: Journal Article; D016454: Review,"D018692: Antimanic Agents; D001714: Bipolar Disorder; D002121: Calcium Channel Blockers; D004305: Dose-Response Relationship, Drug; D004334: Drug Administration Schedule; D004359: Drug Therapy, Combination; D006801: Humans; D008094: Lithium; D009553: Nimodipine; D016896: Treatment Outcome; D014700: Verapamil",,,https://openalex.org/W2293539944,87,13,1,1978,302,12
false,"comparison of the effects of amlodipine and diltiazem on 24-hour blood pressure, plasma catecholamines, and left ventricular mass.","in 30 patients with mild to moderate essential hypertension and high-normal left ventricular (lv) mass, the effects of treatment for 6 months with amlodipine (5 to 10 mg every morning) versus diltiazem-sustained release (sr) (90 to 180 mg twice daily) on 24-hour blood pressure (bp), plasma catecholamines, and echocardiographic estimates of lv mass and function were evaluated. both amlodipine and diltiazem caused stable, persistent bp reduction over 24 hours with no evidence for a ""peak"" effect. for a similar decrease in diastolic bp, amlodipine caused a significantly larger decrease in systolic bp. amlodipine decreased bp by lowering total peripheral resistance, whereas diltiazem caused small decreases in both total peripheral resistance and cardiac index. both calcium antagonists caused modest but significant decreases in supine and standing plasma catecholamines. lv wall thickness and lv mass decreased significantly over the 6 months of follow-up: -6 +/- 2 with diltiazem and -10 +/- 2 g/m2 with amlodipine. in patients taking amlodipine, the decrease in lv mass correlated significantly with the decrease in plasma norepinephrine. in contrast to rapid-acting calcium antagonists, both amlodipine and diltiazem-sr cause smooth bp control and an appropriate decrease in lv mass without activation of the sympathetic nervous system.",Leenen FH,1996,Am J Cardiol,,8712143,Leenen FH; Fourney A,article,"D016430: Clinical Trial; D003160: Comparative Study; D016428: Journal Article; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't","D000293: Adolescent; D000328: Adult; D000368: Aged; D017311: Amlodipine; D000959: Antihypertensive Agents; D001794: Blood Pressure; D002395: Catecholamines; D004110: Diltiazem; D005260: Female; D006339: Heart Rate; D006352: Heart Ventricles; D006801: Humans; D017379: Hypertrophy, Left Ventricular; D008297: Male; D008875: Middle Aged; D016277: Ventricular Function, Left",,,https://openalex.org/W2098479310,130,21,1,1346,227,8
false,a study of the efficacy of felodipine given once or twice daily in the management of elderly hypertensive patients.,"the use of medication given once daily in clinical practice may lead to inadequate control of blood pressure (bp) over 24 h because medication is frequently titrated at the time of peak effect. twenty-three patients aged 65-84 completed a study in which they received placebo, felodipine 2.5 mg once daily, felodipine 2.5 mg 12-hourly, and felodipine 5 mg once daily in a randomized, double-blind crossover design. bp response was assessed in the clinic 24 h after medication and by 24 h ambulatory monitoring. the trough/peak ratio was defined as the fall in bp in the 23rd and 24th hour post dose divided by the fall in bp in the 3rd and 4th hour post dose. bp fell with all three regimes and the clinic bps did not differ from each other but were lower than placebo. peak bp responses from the ambulatory bp monitor recording were similar with each dose but a greater percentage of the effect was maintained prior to the morning dose with 2.5 mg 12 hourly and 5 mg once daily. felodipine 2.5 mg once daily reduces bp and in some people this effect persists for 24 h. however if this dose is used bp should be measured prior to the dose of the drug to ensure that 24 h control is maintained. felodipine 5 mg once daily and felodipine 2.5 mg b.d. were equally effective at maintaining control and there was no significant advantage in using the twice daily regime. if felodipine 5 mg once daily or higher doses are used bp can be titrated post dose with the knowledge that more than 75% of the effect will still be present prior to the next dose of the drug. thus once daily felodipine extended release (er) 5 mg or more can be used effectively to maintain bp control over 24 h in clinical practice. in some elderly patients felodipine er 2.5 mg once daily is an adequate regime.",Morgan T,1996,J Hum Hypertens,,8733039,Morgan T; Morgan O; Anderson A,article,"D016430: Clinical Trial; D016428: Journal Article; D016449: Randomized Controlled Trial; D013485: Research Support, Non-U.S. Gov't","D000368: Aged; D000369: Aged, 80 and over; D018592: Cross-Over Studies; D004311: Double-Blind Method; D004334: Drug Administration Schedule; D015736: Felodipine; D006801: Humans; D006973: Hypertension",,,https://openalex.org/W185420170,115,20,1,1780,343,12
false,decreased blood viscosity and serum levels of erythropoietin after anti-hypertensive treatment with amlodipine or metoprolol: results of a cross-over study.,"the increased viscosity of blood of hypertensive patients can be assumed to be a risk factor for the development of cardiovascular diseases. the aim of the present study was to elucidate whether anti-hypertensive treatment has any impact on blood rheology. twenty patients with previously untreated hypertension who consecutively attended our outpatient hypertension clinic were included in this prospective, open, cross-over study. the patients were randomly selected to treatment with amlodipine or metoprolol. the anti-hypertensive therapy was switched after 4 months. haemorheological and haemodynamic variables were measured with rotational viscometry and impedance cardiography, respectively. fifteen and 16 patients could be evaluated after amlodipine or metoprolol treatment respectively. the mean blood pressure (bp) decreased from 159 +/- 22/105 +/- 7 to 139 +/- 21/91 +/- 6 mm hg on amlodipine and from 162 +/- 22/104 +/- 5 to 145 +/- 24/90 +/- 8 mm hg on metoprolol therapy. after amlodipine treatment, the total peripheral resistance index decreased whereas metoprolol treatment was accompanied by a decrease in the cardiac index. decreases in whole blood viscosity, haematocrit and serum erythropoietin were found after amlodipine as well as metoprolol treatment. after amlodipine the plasma viscosity decreased and the erythrocyte deformability increased in the majority of patients. plasma fibrinogen decreased after metoprolol treatment. despite the differences in haemodynamic mechanisms underlying the decrease in bp, amlodipine and metoprolol exert beneficial effects on blood viscosity. haemodilution and a decrease in serum erythropoietin may be factors underlying this decrease in blood viscosity.",Linde T,1996,J Hum Hypertens,,8733040,Linde T; Sandhagen B; Hägg A; Mörlin C; Danielson BG,article,D016430: Clinical Trial; D016428: Journal Article; D016449: Randomized Controlled Trial,D000328: Adult; D000368: Aged; D017311: Amlodipine; D001772: Blood Cell Count; D001774: Blood Chemical Analysis; D001809: Blood Viscosity; D018592: Cross-Over Studies; D004921: Erythropoietin; D005260: Female; D006439: Hemodynamics; D006801: Humans; D006973: Hypertension; D008297: Male; D008790: Metoprolol; D008875: Middle Aged,,,https://openalex.org/W17607991,156,22,1,1720,265,14
