include,title,abstract,doi,literature_id
False,,,https://doi.org/10.1007/s003920050276,10355070
False,,,https://doi.org/10.1016/s0735-1097(99)00150-3,10362225
False,,,https://doi.org/10.1161/01.hyp.33.6.1476,10373236
False,,,https://doi.org/10.1177/000331979905000602,10378820
False,,,,10389531
False,,,,10394257
False,,,https://doi.org/10.1097/00004872-199917050-00016,10403616
False,,,https://doi.org/10.1016/s0895-7061(99)00051-5,10411366
False,,,https://doi.org/10.1080/080370599438383,10412882
True,,,https://doi.org/10.1046/j.1365-2125.1999.00982.x,10417501
False,,,,10418209
False,,,,10420860
False,,,https://doi.org/10.2165/00002018-199921010-00004,10433352
False,,,https://doi.org/10.1902/jop.1999.70.7.752,10440636
False,,,,10442506
False,,,,10443063
False,,,https://doi.org/10.1038/sj.jhh.1000867,10449203
False,,,https://doi.org/10.1038/sj.jhh.1000854,10449212
False,,,https://doi.org/10.1038/sj.jhh.1000855,10449213
False,,,https://doi.org/10.1007/s004670050614,10454779
False,,,https://doi.org/10.1046/j.1365-2346.1999.00516.x,10457878
False,,,https://doi.org/10.1136/bjo.83.9.1083,10460781
False,,,https://doi.org/10.1097/00005344-199909000-00005,10470991
False,,,https://doi.org/10.1016/s0735-1097(99)00256-9,10483964
False,,,,10486668
False,,,https://doi.org/10.1002/clc.4960220907,10486696
False,,,,10499144
False,,,https://doi.org/10.1016/s0002-9149(99)00450-6,10513787
False,,,https://doi.org/10.1007/bf03013130,10522582
False,,,,10523477
False,,,https://doi.org/10.1093/ageing/28.5.451,10529039
False,,,https://doi.org/10.1034/j.1600-0412.1999.780908.x,10535341
False,,,https://doi.org/10.1161/01.cir.100.18.1879,10545432
True,,,https://doi.org/10.1001/archinte.159.19.2341,10547174
False,,,https://doi.org/10.1097/00126097-199900450-00001,10547639
False,,,https://doi.org/10.2165/00003495-199958040-00001,10551431
False,,,,10560156
False,,,https://doi.org/10.1016/s0895-7061(99)00097-7,10560790
False,,,https://doi.org/10.1034/j.1399-3046.1999.00056.x,10562973
True,,,,10567194
False,,,https://doi.org/10.1016/s0002-9149(99)00526-3,10569322
False,,,https://doi.org/10.1016/s0140-6736(99)10327-1,10577635
False,,,,10605328
False,,,https://doi.org/10.1016/s0735-1097(99)00537-9,10636260
False,,,https://doi.org/10.1097/00000539-200002000-00008,10648307
False,,,https://doi.org/10.1067/mhj.2000.101490,10650289
True,,,https://doi.org/10.1046/j.1523-1755.2000.00879.x,10652036
False,,,https://doi.org/10.1007/s001340050100,10654213
True,,,https://doi.org/10.1001/archinte.160.3.343,10668836
True,,,https://doi.org/10.1001/archinte.160.3.349,10668837
False,,,https://doi.org/10.1002/clc.4960230208,10676602
True,,,,10678340
False,,,https://doi.org/10.1161/01.hyp.35.2.621,10679507
True,,,https://doi.org/10.1016/s0002-8703(00)90095-4,10689266
True,,,https://doi.org/10.1038/sj.jhh.1000972,10694836
False,,,,10695096
False,,,https://doi.org/10.1034/j.1600-051x.2000.027002109.x,10703656
False,,,https://doi.org/10.1016/s0735-1097(99)00599-9,10716459
False,,,https://doi.org/10.1016/s0022-3999(99)00104-x,10719133
False,,,,10721156
False,,,https://doi.org/10.1038/sj.jhh.1000935,10723113
False,,,https://doi.org/10.1001/archderm.136.3.330,10724194
False,,,https://doi.org/10.1016/s0893-133x(99)00116-5,10731625
False,,,https://doi.org/10.1001/archinte.160.6.825,10737282
True,,,https://doi.org/10.1016/s1071-9164(00)00008-7,10746815
False,,,https://doi.org/10.1023/a:1007855508036,10755206
False,,,https://doi.org/10.1155/2000/389709,10758419
False,,,https://doi.org/10.1097/00005344-200004000-00007,10774785
False,,,,10778687
False,,,,10778689
False,,,https://doi.org/10.1016/s0140-6736(00)02060-2,10791374
False,,,https://doi.org/10.1046/j.1365-2125.2000.00195.x,10792199
False,,,,10803042
True,,,https://doi.org/10.1080/080370599439517,10803490
False,,,https://doi.org/10.1053/euhj.1999.1936,10806014
False,,,https://doi.org/10.1164/ajrccm.161.5.9909024,10806134
False,,,https://doi.org/10.1016/s0041-1345(00)00886-1,10812109
False,,,https://doi.org/10.1161/01.hyp.35.5.1038,10818061
False,,,https://doi.org/10.1136/pmj.76.896.350,10824049
False,,,https://doi.org/10.1016/s0895-7061(99)00235-6,10826403
False,,,https://doi.org/10.1001/archinte.160.10.1477,10826461
False,,,https://doi.org/10.1016/s0140-6736(00)02262-5,10832825
False,,,https://doi.org/10.1016/s0735-1097(00)00635-5,10841241
False,,,https://doi.org/10.2131/jts.25.115,10845189
False,,,https://doi.org/10.1046/j.1365-2125.2000.00208.x,10848725
False,,,https://doi.org/10.1345/aph.18318,10852091
False,,,https://doi.org/10.1016/s0167-5273(00)00249-7,10854683
False,,,https://doi.org/10.1080/080370500453483,10855738
False,,,https://doi.org/10.1016/s1388-9842(00)00080-5,10856736
False,,,https://doi.org/10.1111/j.1749-6632.2000.tb06204.x,10863557
False,,,https://doi.org/10.1081/prg-100100132,10877984
False,,,https://doi.org/10.1038/sj.jhh.1001014,10878692
False,,,https://doi.org/10.33588/rn.3008.99225,10893735
False,,,https://doi.org/10.1111/j.1532-5415.2000.tb04757.x,10894321
False,,,https://doi.org/10.1016/s0735-1097(00)00693-8,10898425
True,,,https://doi.org/10.1016/s1071-9164(00)90011-3,10908083
False,,,https://doi.org/10.1097/00126097-200006000-00007,10915232
False,,,https://doi.org/10.2165/00002512-200016050-00007,10917075
False,,,https://doi.org/10.1016/s0002-9149(00)00913-9,10922432
False,,,,10928302
False,,,https://doi.org/10.1345/aph.19112,10928396
False,,,https://doi.org/10.1016/s0735-1097(00)00728-2,10933370
False,,,https://doi.org/10.1016/s0895-7061(99)00279-4,10950401
False,,,https://doi.org/10.1590/s0066-782x2000000300009,10951830
False,,,https://doi.org/10.1046/j.1526-4610.2000.040008672.x,10971664
True,,,https://doi.org/10.1016/s0140-6736(00)02526-5,10972367
True,,,https://doi.org/10.1016/s0140-6736(00)02527-7,10972368
False,,,https://doi.org/10.1161/01.cir.102.10.1139,10973843
False,,,https://doi.org/10.1016/s0895-7061(00)00287-9,10981547
False,,,https://doi.org/10.1046/j.1442-9071.2000.00285.x,10981801
False,,,https://doi.org/10.1093/ajhp/57.17.1604,10984813
False,,,https://doi.org/10.1161/01.hyp.36.3.454,10988281
False,,,,10989730
False,,,https://doi.org/10.1097/00000433-200009000-00022,10990295
False,,,https://doi.org/10.1592/phco.20.13.1072.35022,10999500
False,,,https://doi.org/10.1053/ajem.2000.9264,10999574
False,,,https://doi.org/10.1097/00000539-200010000-00024,11004045
True,,,https://doi.org/10.1161/01.cir.102.13.1503,11004140
False,,,https://doi.org/10.1016/s0090-4295(00)00658-0,11018607
False,,,https://doi.org/10.1016/s0090-4295(00)00732-9,11018608
False,,,,11021955
False,,,https://doi.org/10.1016/s0895-7061(00)00278-8,11041159
False,,,https://doi.org/10.1007/s004670000400,11045391
False,,,,11048472
False,,,https://doi.org/10.1097/00004872-200018100-00021,11057441
True,,,https://doi.org/10.1002/clc.4960231014,11061055
False,,,,11070565
False,,,https://doi.org/10.1016/s0895-7061(00)01204-8,11078175
False,,,https://doi.org/10.1016/s0895-7061(00)01183-3,11078178
False,,,https://doi.org/10.1161/01.cir.102.21.2665,11085972
False,,,https://doi.org/10.1016/s0002-9149(00)01199-1,11090788
False,,,,11092108
False,,,https://doi.org/10.1016/s0029-7844(00)00938-8,11094241
False,,,https://doi.org/10.1067/mhj.2000.111104,11099990
False,,,https://doi.org/10.1097/00003081-200012000-00009,11100296
False,,,,11105796
False,,,https://doi.org/10.1055/s-2000-8179,11109422
False,,,https://doi.org/10.1159/000007044,11111143
False,,,https://doi.org/10.1517/13543784.10.1.139,11116287
False,,,https://doi.org/10.1097/00005344-200012000-00009,11117374
True,,,https://doi.org/10.1016/s0140-6736(00)03230-x,11117910
True,,,https://doi.org/10.1016/s0140-6736(00)03306-7,11130522
True,,,https://doi.org/10.1016/s0140-6736(00)03307-9,11130523
False,,,https://doi.org/10.1053/euhj.1999.2006,11133211
False,,,https://doi.org/10.1023/a:1026556119020,11142488
False,,,https://doi.org/10.1093/ajhp/57.24.2287,11146977
False,,,https://doi.org/10.1007/s002280000198,11151741
False,,,https://doi.org/10.1136/heart.85.2.171,11156667
True,,,https://doi.org/10.1080/140174300750064639,11191937
False,,,https://doi.org/10.1016/s0149-2918(00)83045-3,11192138
False,,,https://doi.org/10.1002/clc.4960240108,11195606
False,,,https://doi.org/10.1002/clc.4960240103,11195622
False,,,,11198728
False,,,https://doi.org/10.1517/13543784.9.10.2419,11203289
False,,,https://doi.org/10.1016/s0895-7061(00)01227-9,11206672
False,,,https://doi.org/10.1016/s0895-7061(00)00300-9,11206682
False,,,https://doi.org/10.1097/00004872-200102000-00015,11212971
False,,,https://doi.org/10.1097/00004872-200102000-00018,11212974
False,,,https://doi.org/10.1097/00004872-200102000-00023,11212979
False,,,https://doi.org/10.1016/s0735-1097(00)01128-1,11216977
False,,,,11219319
False,,,,11219325
False,,,https://doi.org/10.1016/s0149-2918(01)80032-1,11219482
False,,,,11220888
False,,,,11221291
False,,,,11227186
False,,,https://doi.org/10.1161/01.hyp.37.2.250,11230280
False,,,https://doi.org/10.1016/s0025-7125(05)70324-2,11233957
False,,,https://doi.org/10.1097/00126097-200102000-00008,11248761
False,,,https://doi.org/10.1016/s0002-9149(00)01491-0,11249891
False,,,https://doi.org/10.1016/s0952-8180(00)00231-2,11259889
False,,,https://doi.org/10.1053/pcad.2001.21469,11269621
False,,,https://doi.org/10.1177/154596830001400310,11272481
False,,,https://doi.org/10.1067/mhj.2001.112781,11275919
False,,,https://doi.org/10.1067/mtc.2001.114347,11279402
False,,,https://doi.org/10.1016/s0895-7061(00)01267-x,11281234
False,,,,11281339
False,,,https://doi.org/10.1902/jop.2001.72.2.160,11288788
False,,,https://doi.org/10.1902/jop.2001.72.2.167,11288789
False,,,https://doi.org/10.1097/00004872-200103000-00020,11288822
False,,,https://doi.org/10.1001/archinte.161.7.965,11295959
False,,,https://doi.org/10.1055/s-2001-12926,11296693
False,,,https://doi.org/10.1046/j.1365-2168.2001.01736.x,11298624
False,,,https://doi.org/10.1016/s0735-1097(01)01132-9,11300453
False,,,,11301961
True,,,https://doi.org/10.1136/heart.85.5.578,11303016
False,,,https://doi.org/10.1016/s0090-3019(01)00364-0,11311906
False,,,https://doi.org/10.1016/s0163-7258(00)00104-2,11316514
False,,,https://doi.org/10.1038/sj.jhh.1001137,11317194
False,,,https://doi.org/10.1097/00045391-200007010-00002,11319567
False,,,https://doi.org/10.1097/00045391-200007010-00004,11319569
False,,,https://doi.org/10.1590/s0066-782x2001000400001,11323730
False,,,https://doi.org/10.1097/00004872-200103001-00005,11327628
True,,,https://doi.org/10.1034/j.1600-0412.2001.d01-4.x,11328214
False,,,https://doi.org/10.1517/14656566.2.1.165,11336577
False,,,https://doi.org/10.1517/14656566.2.5.731,11336618
False,,,https://doi.org/10.2165/00002512-200118020-00004,11346125
False,,,https://doi.org/10.1378/chest.119.5.1476,11348956
False,,,https://doi.org/10.1007/pl00002015,11349617
False,,,https://doi.org/10.1016/s0895-7061(00)01258-9,11368462
True,,,https://doi.org/10.1001/jama.285.21.2719,11386927
True,,,,11393383
False,,,https://doi.org/10.1097/00004872-200105000-00010,11393673
False,,,https://doi.org/10.1097/00004872-200105000-00019,11393682
False,,,https://doi.org/10.1902/jop.2001.72.5.605,11394395
False,,,https://doi.org/10.1097/00003246-200106000-00011,11395591
False,,,https://doi.org/10.1016/s0002-9149(01)01557-0,11397358
False,,,,11398000
False,,,https://doi.org/10.1016/s0094-0143(05)70148-8,11402591
True,,,https://doi.org/10.1097/00004872-200106000-00020,11403364
False,,,https://doi.org/10.1161/01.hyp.37.6.1410,11408386
False,,,https://doi.org/10.1111/j.1524-6175.2001.00449.x,11416701
False,,,https://doi.org/10.1111/j.1524-6175.2001.00448.x,11430394
False,,,https://doi.org/10.1038/sj.jhh.1001203,11439313
False,,,,11447499
False,,,https://doi.org/10.1056/nejm200107123450206,11450659
True,,,https://doi.org/10.1002/clc.4960240717,11450689
False,,,https://doi.org/10.1016/s0167-5273(01)00450-8,11461753
False,,,https://doi.org/10.1038/sj.jhh.1001217,11464260
False,,,https://doi.org/10.1080/08037050152112096,11467760
True,,,https://doi.org/10.1080/08037050152112069,11467764
False,,,https://doi.org/10.1097/00007890-200107150-00021,11468543
True,,,https://doi.org/10.1046/j.1540-8167.2001.00766.x,11469424
False,,,https://doi.org/10.1177/147323000102900302,11471852
False,,,https://doi.org/10.1097/00005344-200109000-00004,11486240
False,,,https://doi.org/10.1080/09537100120058793,11487379
False,,,https://doi.org/10.1038/sj.jhh.1001230,11494095
False,,,https://doi.org/10.1902/jop.2001.72.7.921,11495141
False,,,https://doi.org/10.1002/pds.578,11501335
False,,,,11505744
False,,,https://doi.org/10.1016/s0889-8545(05)70213-8,11512496
False,,,https://doi.org/10.5414/cpp39336,11515708
False,,,https://doi.org/10.1016/s0140-6736(01)05704-x,11520524
False,,,https://doi.org/10.1007/s004170100307,11521694
True,,,https://doi.org/10.1016/s0002-9149(01)01743-x,11524073
False,,,https://doi.org/10.1038/sj.jhh.1001235,11550107
False,,,https://doi.org/10.1038/sj.jhh.1001252,11550111
False,,,https://doi.org/10.1007/s11906-001-0053-3,11551370
False,,,https://doi.org/10.1161/hc3601.095927,11551875
False,,,https://doi.org/10.1053/sper.2001.26417,11561910
False,,,https://doi.org/10.2174/1381612013397186,11562301
False,,,https://doi.org/10.1097/00004872-200109000-00023,11564991
False,,,https://doi.org/10.1016/s0025-7125(05)70370-9,11565492
False,,,https://doi.org/10.1056/nejmoa011303,11565517
False,,,https://doi.org/10.1056/nejmoa011161,11565518
False,,,https://doi.org/10.1007/pl00004037,11569658
False,,,https://doi.org/10.1007/bf02850300,11571824
False,,,https://doi.org/10.1159/000049095,11574740
False,,,https://doi.org/10.1046/j.1365-2796.2001.00844.x,11576319
False,,,,11579708
False,,,https://doi.org/10.1016/s0735-1097(01)01503-0,11583866
True,,,https://doi.org/10.1097/00005344-200110000-00017,11588535
False,,,https://doi.org/10.1046/j.1365-2222.2001.01164.x,11591190
False,,,https://doi.org/10.1097/00004872-200110000-00008,11593094
True,,,https://doi.org/10.1097/00004872-200110000-00023,11593109
False,,,https://doi.org/10.1053/euhj.2001.2983,11601835
False,,,https://doi.org/10.7326/0003-4819-135-8_part_1-200110160-00014,11601935
False,,,,11603612
False,,,,11642080
False,,,https://doi.org/10.1016/s0735-1097(01)01587-x,11673357
False,,,,11674903
False,,,https://doi.org/10.2165/00002018-200124100-00006,11676305
False,,,https://doi.org/10.1111/j.1076-7460.2001.00019.x,11684921
False,,,https://doi.org/10.1034/j.1600-051x.2001.028010897.x,11686806
True,,,https://doi.org/10.1080/080370501753182406,11688766
False,,,https://doi.org/10.1177/00912700122012760,11697754
False,,,https://doi.org/10.2165/00128071-200102040-00008,11705254
False,,,https://doi.org/10.1053/sper.2001.27547,11707019
False,,,,11711020
True,,,https://doi.org/10.1161/hy1101.095000,11711508
False,,,https://doi.org/10.1067/mhj.2001.119127,11717605
False,,,https://doi.org/10.1592/phco.21.11.898.34518,11718496
False,,,,11721720
False,,,https://doi.org/10.1016/s0895-7061(01)02218-x,11724204
False,,,https://doi.org/10.1046/j.0306-5251.2001.01507.x,11736880
False,,,https://doi.org/10.1034/j.1399-0012.2001.150611.x,11737121
True,,,https://doi.org/10.1159/000047392,11740135
False,,,https://doi.org/10.1097/00007890-200112150-00013,11740389
False,,,https://doi.org/10.7326/0003-4819-135-12-200112180-00010,11747385
False,,,https://doi.org/10.5694/j.1326-5377.2001.tb143683.x,11758079
False,,,https://doi.org/10.1592/phco.21.20.1514.34484,11765303
False,,,https://doi.org/10.1038/sj.jhh.1001279,11773987
False,,,https://doi.org/10.1016/s0895-7061(01)02203-8,11775133
False,,,https://doi.org/10.1016/s0167-5273(01)00588-5,11786162
True,,,https://doi.org/10.1016/s0735-1097(01)01728-4,11788225
False,,,https://doi.org/10.1097/00004872-200201000-00002,11791019
False,,,https://doi.org/10.1097/00004872-200201000-00015,11791032
False,,,https://doi.org/10.1007/s004670200006,11793132
False,,,https://doi.org/10.4065/77.1.45,11794458
False,,,,11799973
False,,,https://doi.org/10.1080/000155501317140205,11800156
False,,,,11817970
False,,,https://doi.org/10.2165/00003495-200262020-00004,11817974
False,,,https://doi.org/10.1159/000049038,11818701
False,,,https://doi.org/10.1097/00004872-200202000-00025,11821720
False,,,https://doi.org/10.1097/00004872-200202000-00026,11821721
False,,,https://doi.org/10.1016/s0895-7061(01)02224-5,11824857
False,,,https://doi.org/10.1016/s0895-7061(01)02254-3,11824861
True,,,,11831838
False,,,https://doi.org/10.1016/s0002-9149(01)02268-8,11835928
False,,,https://doi.org/10.1016/s0300-9572(01)00459-2,11841884
False,,,https://doi.org/10.2334/josnusd.43.261,11848193
False,,,https://doi.org/10.1097/00002727-200002000-00006,11852965
False,,,https://doi.org/10.1016/s1062-1458(02)00703-1,11854123
False,,,https://doi.org/10.1016/s0895-7061(01)02290-7,11863244
False,,,https://doi.org/10.1016/s0025-7753(02)72337-3,11864542
False,,,https://doi.org/10.1159/000049060,11867945
False,,,https://doi.org/10.1007/s00228-001-0393-6,11868797
False,,,https://doi.org/10.1046/j.1440-0960.2002.00547.x,11869204
False,,,https://doi.org/10.1097/00004872-200203000-00032,11875324
False,,,https://doi.org/10.1053/ajkd.2002.31401,11877570
False,,,https://doi.org/10.1016/s0020-7292(01)00547-1,11880137
False,,,,11885871
False,,,https://doi.org/10.1038/sj.jhh.1001319,11896502
False,,,https://doi.org/10.1161/hy0302.105209,11897766
False,,,https://doi.org/10.1046/j.1365-2133.2002.04591.x,11903250
False,,,https://doi.org/10.1097/00004872-200204000-00037,11910315
False,,,https://doi.org/10.1023/a:1013707503018,11916357
False,,,https://doi.org/10.1067/mhj.2002.120969,11923801
False,,,,11926699
False,,,https://doi.org/10.5694/j.1326-5377.2002.tb04280.x,11936280
False,,,https://doi.org/10.1034/j.1600-0412.2002.810105.x,11942883
False,,,https://doi.org/10.1046/j.0007-1323.2001.02042.x,11952579
False,,,https://doi.org/10.1016/s0014-5793(02)02563-2,11959131
False,,,https://doi.org/10.1016/s0750-7658(02)00591-9,11963384
False,,,https://doi.org/10.1161/01.hyp.0000013264.41234.24,11967245
False,,,https://doi.org/10.1097/00005344-200205000-00007,11973410
False,,,https://doi.org/10.1097/00132580-200203000-00006,11975840
False,,,https://doi.org/10.1023/a:1017966518021,11984011
False,,,https://doi.org/10.1517/14656566.3.5.625,11996640
False,,,https://doi.org/10.1002/pds.667,11998554
False,,,https://doi.org/10.1007/s11906-002-0004-7,12003698
False,,,https://doi.org/10.1136/heart.87.6.535,12010934
False,,,https://doi.org/10.1097/00004872-199601000-00002,12013485
False,,,https://doi.org/10.1007/s003840100347,12014417
False,,,https://doi.org/10.1097/00005344-200206000-00014,12021583
False,,,https://doi.org/10.1097/00004872-200206000-00018,12023676
True,,,https://doi.org/10.1097/00004872-200206000-00038,12023696
True,,,https://doi.org/10.1080/08037050211260,12035874
False,,,https://doi.org/10.1002/pds.693,12051123
True,,,https://doi.org/10.1016/s0002-9149(02)02357-3,12062738
False,,,,12070557
False,,,,12071084
False,,,https://doi.org/10.1016/s0895-7061(02)02279-3,12074357
False,,,https://doi.org/10.1016/s0895-7061(02)02924-2,12074363
False,,,https://doi.org/10.1038/sj.jhh.1001400,12082488
False,,,,12085418
False,,,https://doi.org/10.1055/s-0031-1299901,12087923
False,,,https://doi.org/10.1097/01.asn.0000018407.60002.b9,12089368
True,,,https://doi.org/10.1067/mhj.2002.122869,12094189
False,,,https://doi.org/10.1161/01.hyp.0000022061.12297.2e,12105139
False,,,https://doi.org/10.1016/s0002-9149(02)02450-5,12106857
False,,,https://doi.org/10.1093/oxfordjournals.intqhc.a002610,12108529
False,,,,12122965
False,,,https://doi.org/10.1001/archinte.162.14.1636,12123409
False,,,https://doi.org/10.1080/080370502760050368,12126259
False,,,https://doi.org/10.1080/080370502760050421,12126265
False,,,https://doi.org/10.1016/s0022-5347(05)64691-5,12131321
False,,,https://doi.org/10.2169/internalmedicine.41.445,12135176
False,,,https://doi.org/10.1291/hypres.25.329,12135309
False,,,https://doi.org/10.1007/s00228-002-0467-0,12136375
False,,,https://doi.org/10.1111/j.1524-6175.2002.01250.x,12147932
False,,,https://doi.org/10.1111/j.1524-6175.2002.01095.x,12147940
False,,,https://doi.org/10.1161/01.cir.0000024416.33113.0a,12163426
False,,,https://doi.org/10.3904/kjim.2002.17.2.131,12164090
False,,,https://doi.org/10.1177/147323000203000317,12166353
False,,,https://doi.org/10.1177/147323000203000318,12166354
False,,,https://doi.org/10.1097/00004872-200208000-00028,12172327
False,,,https://doi.org/10.2165/00002512-200219070-00007,12182690
False,,,https://doi.org/10.1097/01.asn.0000027871.86296.92,12191965
False,,,https://doi.org/10.1097/00004836-200209000-00003,12192195
False,,,https://doi.org/10.1007/s10350-004-6365-z,12195195
True,,,https://doi.org/10.7326/0003-4819-137-5_part_1-200209030-00006,12204014
False,,,https://doi.org/10.1007/s00134-002-1406-3,12209278
False,,,https://doi.org/10.1097/00045415-200209000-00003,12215190
False,,,https://doi.org/10.1007/s00467-002-0921-3,12215828
False,,,https://doi.org/10.1007/s00467-002-0939-6,12215829
False,,,https://doi.org/10.1016/s0735-1097(02)02050-8,12225716
False,,,https://doi.org/10.5414/cnp58103,12227681
False,,,https://doi.org/10.1046/j.1468-2982.2002.00386.x,12230591
False,,,https://doi.org/10.7748/en.20.1.15.s7,12230635
False,,,https://doi.org/10.1136/heart.88.4.357,12231591
False,,,https://doi.org/10.1016/s0049-3848(02)00138-x,12297124
True,,,https://doi.org/10.1016/s0002-9149(02)02611-5,12356398
False,,,https://doi.org/10.1001/archinte.162.18.2046,12374512
False,,,https://doi.org/10.1111/j.1749-6632.2002.tb04411.x,12381540
False,,,,12390820
False,,,,12396893
False,,,https://doi.org/10.1345/aph.1a484,12398558
False,,,https://doi.org/10.1345/aph.1c102,12398574
False,,,https://doi.org/10.3810/pgm.2002.10.1333,12400150
False,,,,12408291
False,,,https://doi.org/10.2165/00002018-200225140-00004,12408733
False,,,,12411551
False,,,https://doi.org/10.1053/pcad.2002.128449,12411973
False,,,https://doi.org/10.1016/s0022-510x(02)00281-2,12417374
False,,,https://doi.org/10.1023/a:1019842611550,12420078
False,,,https://doi.org/10.2165/00002512-200219110-00002,12428993
False,,,,12432188
False,,,,12432193
True,,,https://doi.org/10.1001/jama.288.19.2421,12435255
False,,,https://doi.org/10.1517/14656566.3.11.1569,12437491
False,,,https://doi.org/10.1097/00007890-200210270-00028,12438974
False,,,https://doi.org/10.1016/s0895-7061(02)03019-4,12441210
False,,,https://doi.org/10.1016/s0895-7061(02)03000-5,12441211
False,,,https://doi.org/10.1016/s0895-7061(02)03087-x,12441226
False,,,https://doi.org/10.1017/s026502150200128x,12442928
False,,,https://doi.org/10.1038/sj.jhh.1001485,12444542
False,,,https://doi.org/10.1097/00005344-200212000-00013,12451325
False,,,https://doi.org/10.1046/j.1365-263x.2002.00397.x,12452980
False,,,https://doi.org/10.1016/s0895-7061(02)03017-0,12460699
False,,,https://doi.org/10.1056/nejmoa021328,12466506
False,,,https://doi.org/10.1056/nejmoa021375,12466507
False,,,https://doi.org/10.1161/01.hyp.0000038478.59760.41,12468576
False,,,https://doi.org/10.1046/j.1525-1497.2002.20389.x,12472930
False,,,,12476475
False,,,https://doi.org/10.1053/svas.2002.36258,12478497
False,,,https://doi.org/10.1902/jop.2002.73.11.1323,12479637
True,,,https://doi.org/10.1001/jama.288.23.2981,12479763
False,,,https://doi.org/10.1007/s00228-002-0528-4,12483453
False,,,https://doi.org/10.1177/039139880202501104,12487393
False,,,https://doi.org/10.5694/j.1326-5377.2003.tb05040.x,12492389
False,,,https://doi.org/10.1253/circj.66.1119,12499617
False,,,,12501904
False,,,https://doi.org/10.1007/bf03256195,12503252
False,,,https://doi.org/10.1345/aph.1c126,12503925
False,,,https://doi.org/10.1016/s0959-8049(02)00532-4,12504652
True,,,https://doi.org/10.1016/s0959-8049(02)00157-0,12504665
False,,,,12507022
False,,,https://doi.org/10.5414/cnp58405,12508961
False,,,https://doi.org/10.5414/cnp58461,12508971
False,,,https://doi.org/10.1016/s0895-7061(02)03153-9,12517683
False,,,,12518180
False,,,https://doi.org/10.1136/bmj.326.7380.61,12521949
False,,,https://doi.org/10.1080/080370502321095285,12523675
False,,,https://doi.org/10.1080/080370502321095348,12523681
False,,,,12525732
False,,,https://doi.org/10.1034/j.1600-0447.2003.02078.x,12534433
False,,,https://doi.org/10.3949/ccjm.70.1.8,12549721
False,,,https://doi.org/10.1161/01.cir.0000046488.52939.bf,12551866
False,,,https://doi.org/10.1111/j.1524-6175.2003.02287.x,12556647
False,,,https://doi.org/10.1080/02791072.2002.10399983,12562110
False,,,https://doi.org/10.1016/s0002-9149(02)03154-5,12565082
False,,,,12568207
False,,,https://doi.org/10.1097/00008390-200302000-00014,12569290
False,,,https://doi.org/10.1161/01.hyp.0000049622.07021.4f,12574098
False,,,https://doi.org/10.1038/sj.jhh.1001518,12574790
False,,,https://doi.org/10.1161/01.cir.0000049640.46039.52,12578880
False,,,https://doi.org/10.1034/j.1600-0412.2003.820101.x,12580832
False,,,,12584577
False,,,https://doi.org/10.1007/bf03324457,12602564
