include,title,abstract,doi,literature_id
False,,,https://doi.org/10.1016/s0193-953x(05)70097-6,10550857
True,,,https://doi.org/10.1176/ajp.156.11.1686,10553730
False,,,https://doi.org/10.1176/ajp.156.11.1744,10553738
False,,,https://doi.org/10.1176/ajp.156.11.1822,10553752
False,,,https://doi.org/10.1073/pnas.96.23.13432,10557338
False,,,https://doi.org/10.1254/fpj.114.13,10562961
False,,,https://doi.org/10.1093/ajhp/56.21.2245,10565707
False,,,https://doi.org/10.1097/00004850-199911000-00003,10565800
False,,,https://doi.org/10.1097/00004850-199911000-00006,10565803
False,,,https://doi.org/10.1177/070674379904400904,10584158
False,,,https://doi.org/10.1177/070674379904400907,10584161
False,,,https://doi.org/10.1016/s0140-6736(99)10385-4,10584719
False,,,https://doi.org/10.1016/s0920-9964(99)00053-5,10593449
False,,,https://doi.org/10.1016/s0920-9964(99)00045-6,10593450
False,,,https://doi.org/10.1046/j.1365-2125.2000.00140.x,10606837
False,,,https://doi.org/10.1046/j.1365-2125.2000.00111.x,10606838
False,,,https://doi.org/10.1592/phco.19.13.1057.31593,10610012
False,,,https://doi.org/10.1016/s0167-8760(99)00082-3,10610049
False,,,https://doi.org/10.1016/s0167-8760(99)00087-2,10610054
True,,,https://doi.org/10.1016/s0165-1781(99)00075-x,10622347
False,,,https://doi.org/10.1002/(sici)1099-1166(200001)15:1<7::aid-gps69>3.0.co;2-z,10637399
False,,,https://doi.org/10.1002/(sici)1099-1166(200001)15:1<14::aid-gps70>3.0.co;2-8,10637400
False,,,https://doi.org/10.1007/s002280050694,10638400
False,,,https://doi.org/10.1016/s0920-9964(99)00064-x,10638864
False,,,https://doi.org/10.1016/s0924-977x(99)00054-1,10647097
False,,,https://doi.org/10.1016/s0006-3223(99)00229-2,10650450
False,,,https://doi.org/10.1177/026988119901300413,10667619
False,,,https://doi.org/10.1093/oxfordjournals.schbul.a033412,10667741
True,,,https://doi.org/10.1093/oxfordjournals.schbul.a033413,10667742
False,,,https://doi.org/10.1093/ajhp/57.3.238,10674777
False,,,https://doi.org/10.1097/00002826-200001000-00003,10682225
False,,,https://doi.org/10.1016/s0925-4927(99)00032-3,10688158
True,,,https://doi.org/10.1016/s0893-133x(99)00137-2,10693159
True,,,,10702809
False,,,https://doi.org/10.1016/s0006-3223(99)00273-5,10704958
False,,,https://doi.org/10.1034/j.1600-0447.2000.90067.x,10706013
False,,,https://doi.org/10.1016/s0924-977x(99)00062-0,10706993
False,,,https://doi.org/10.1016/s0165-1781(99)00110-9,10708264
False,,,https://doi.org/10.1016/s0165-0327(99)00072-5,10708839
True,,,https://doi.org/10.1001/archpsyc.57.3.249,10711911
False,,,https://doi.org/10.1017/s0033291799001476,10722180
False,,,https://doi.org/10.1176/appi.ps.51.4.513,10737828
False,,,https://doi.org/10.1176/appi.ajp.157.4.514,10739409
False,,,https://doi.org/10.1016/s0006-3223(99)00148-1,10745060
False,,,,10750263
False,,,,10756621
False,,,https://doi.org/10.1055/s-2000-7971,10761820
False,,,https://doi.org/10.3109/07853890009011762,10766404
False,,,https://doi.org/10.1097/00004714-200004000-00018,10770464
False,,,https://doi.org/10.1016/s0006-3223(99)00311-x,10773184
True,,,https://doi.org/10.1176/appi.ps.51.5.669,10783190
False,,,https://doi.org/10.1176/appi.ajp.157.5.826,10784481
False,,,https://doi.org/10.1016/s0140-6736(00)02066-3,10791380
False,,,https://doi.org/10.1016/s0278-5846(99)00095-0,10800756
False,,,https://doi.org/10.1016/s0165-0327(99)00128-7,10814768
False,,,https://doi.org/10.1016/s0163-8343(00)00055-4,10822097
False,,,https://doi.org/10.4088/jcp.v61n0410c,10830153
True,,,https://doi.org/10.1097/00004714-200006000-00002,10831015
False,,,https://doi.org/10.1097/00004714-200006000-00003,10831016
True,,,https://doi.org/10.1097/00004714-200006000-00006,10831019
True,,,https://doi.org/10.1176/appi.ajp.157.6.975,10831479
False,,,https://doi.org/10.1097/00004850-200015010-00002,10836281
False,,,https://doi.org/10.1016/s0006-3223(00)00235-3,10838063
False,,,https://doi.org/10.1001/archpsyc.57.6.553,10839333
False,,,https://doi.org/10.1007/s001150050568,10846709
False,,,https://doi.org/10.4088/jcp.v61n0502,10847306
True,,,https://doi.org/10.4088/jcp.v61n0503,10847307
False,,,,10847315
False,,,https://doi.org/10.1055/s-2000-7976,10855462
False,,,https://doi.org/10.1016/s0920-9964(99)00154-1,10858632
True,,,https://doi.org/10.1002/1099-1166(200006)15:6<506::aid-gps146>3.0.co;2-v,10861916
False,,,https://doi.org/10.1002/1096-9888(200006)35:6<718::aid-jms999>3.0.co;2-o,10862124
True,,,https://doi.org/10.1034/j.1600-0447.2000.101006416.x,10868465
True,,,https://doi.org/10.1097/00004850-200015030-00001,10870870
True,,,https://doi.org/10.1176/appi.ajp.157.7.1150,10873925
False,,,https://doi.org/10.1093/oxfordjournals.schbul.a033463,10885641
False,,,https://doi.org/10.1093/oxfordjournals.schbul.a033464,10885642
False,,,https://doi.org/10.4088/jcp.v61n0609,10901343
False,,,https://doi.org/10.1080/hrp_8.2.45,10902094
False,,,https://doi.org/10.1016/s0006-3223(00)00872-6,10903413
False,,,https://doi.org/10.1007/s002130000435,10907666
False,,,https://doi.org/10.1097/00004714-200008000-00013,10917410
False,,,https://doi.org/10.1001/archpsyc.57.8.794,10920469
False,,,https://doi.org/10.1007/s004150070173,10929273
False,,,https://doi.org/10.4088/jcp.v61n0707,10937608
False,,,https://doi.org/10.1076/clin.13.2.157.1965,10949157
False,,,https://doi.org/10.1097/00004850-200015040-00003,10954060
False,,,https://doi.org/10.1016/s0278-5846(00)00090-7,10958148
True,,,https://doi.org/10.1177/026988119801200309,10958256
False,,,,10959316
True,,,https://doi.org/10.1001/archpsyc.57.9.841,10986547
False,,,https://doi.org/10.1016/s0893-133x(00)00115-9,10989263
True,,,https://doi.org/10.1097/00004850-200015050-00001,10993126
False,,,https://doi.org/10.1093/oxfordjournals.schbul.a033484,10993404
False,,,,10993997
False,,,https://doi.org/10.1212/wnl.55.6.795,10993998
False,,,https://doi.org/10.2190/rafd-axdf-rjad-fl1r,11001281
True,,,https://doi.org/10.1001/archpsyc.57.10.968,11015815
False,,,https://doi.org/10.1001/archpsyc.57.10.987,11015817
False,,,https://doi.org/10.1016/s0006-3223(00)00961-6,11018226
False,,,https://doi.org/10.1016/s0006-3223(00)00991-4,11018228
False,,,https://doi.org/10.1023/a:1004640408501,11025914
False,,,https://doi.org/10.4088/jcp.v61n0913,11030488
False,,,https://doi.org/10.1016/s0149-2918(00)80082-x,11048902
True,,,https://doi.org/10.1016/s0149-2918(00)80085-5,11048905
False,,,https://doi.org/10.1016/s0149-2918(00)80086-7,11048906
False,,,https://doi.org/10.1176/appi.ajp.157.11.1835,11058482
False,,,https://doi.org/10.1192/bjp.177.5.402,11059992
False,,,https://doi.org/10.1212/wnl.52.4.782,11061283
False,,,https://doi.org/10.1016/s0140-6736(00)02784-7,11072939
False,,,https://doi.org/10.1159/000054844,11093063
False,,,https://doi.org/10.1517/13543784.9.12.2935,11093363
False,,,https://doi.org/10.1159/000026689,11096331
False,,,https://doi.org/10.1034/j.1600-0447.2000.102005390.x,11098812
False,,,https://doi.org/10.1136/bmj.321.7273.1360,11099266
True,,,https://doi.org/10.1136/bmj.321.7273.1371,11099280
False,,,https://doi.org/10.1002/1531-8257(200011)15:6<1051::aid-mds1001>3.0.co;2-l,11104186
False,,,https://doi.org/10.1002/1531-8257(200011)15:6<1230::aid-mds1026>3.0.co;2-9,11104211
False,,,https://doi.org/10.4088/jcp.v61n1105,11105736
False,,,https://doi.org/10.1097/00004714-200012000-00011,11106137
False,,,https://doi.org/10.1016/s0893-133x(00)00172-x,11106875
False,,,https://doi.org/10.1097/00004850-200015060-00005,11110010
False,,,https://doi.org/10.1016/s0920-9964(00)00025-6,11120419
True,,,https://doi.org/10.1016/s0920-9964(00)00009-8,11120421
False,,,https://doi.org/10.1016/s0920-9964(00)00033-5,11120426
False,,,https://doi.org/10.1176/appi.ajp.158.1.131,11136647
False,,,https://doi.org/10.1177/070674370004500907,11143833
False,,,https://doi.org/10.1055/s-2000-8359,11147929
False,,,https://doi.org/10.1007/s002280000192,11151749
False,,,,11154017
False,,,https://doi.org/10.1176/appi.ajp.158.2.270,11156810
True,,,https://doi.org/10.1016/s0006-3223(00)01026-x,11163780
False,,,https://doi.org/10.1016/s0006-3223(00)00973-2,11163781
False,,,https://doi.org/10.1016/s0022-3956(00)00041-8,11165312
False,,,https://doi.org/10.1016/s0893-133x(00)00207-4,11182531
False,,,https://doi.org/10.2165/00002512-200017050-00004,11190417
False,,,https://doi.org/10.1097/00004850-200101000-00001,11195255
True,,,https://doi.org/10.1177/026988110001400411,11198061
False,,,https://doi.org/10.1097/00004714-200102000-00004,11199942
False,,,https://doi.org/10.1097/00004714-200102000-00007,11199944
False,,,https://doi.org/10.1097/00004714-200102000-00003,11199953
False,,,https://doi.org/10.1097/00004714-200102000-00016,11199955
False,,,https://doi.org/10.1017/s0033291799003062,11200962
False,,,https://doi.org/10.1007/s002130000576,11205425
False,,,https://doi.org/10.4088/jcp.v61n1208,11206599
False,,,https://doi.org/10.1002/1531-8257(200101)16:1<135::aid-mds1006>3.0.co;2-q,11215574
False,,,https://doi.org/10.2165/00003495-200161010-00011,11217867
False,,,https://doi.org/10.2165/00002018-200124010-00005,11219487
True,,,https://doi.org/10.2165/00019053-200018060-00004,11227395
False,,,https://doi.org/10.1097/00004850-200103000-00006,11236069
False,,,https://doi.org/10.1002/1099-1166(200102)16:2<223::aid-gps323>3.0.co;2-r,11241729
False,,,https://doi.org/10.1016/s0165-0327(00)00187-7,11246103
True,,,,11247108
False,,,https://doi.org/10.1517/14656566.1.2.249,11249546
False,,,https://doi.org/10.1111/j.0006-341x.2001.00081.x,11252622
True,,,https://doi.org/10.1034/j.1399-5618.2000.020407.x,11252646
False,,,https://doi.org/10.1034/j.1399-5618.2000.020106.x,11254019
False,,,https://doi.org/10.1080/10673220127880,11266405
False,,,https://doi.org/10.1016/s0920-9964(00)00108-0,11278146
True,,,https://doi.org/10.1016/s0920-9964(00)00112-2,11278151
False,,,https://doi.org/10.1016/s0920-9964(00)00088-8,11278160
False,,,https://doi.org/10.1176/appi.ajp.158.4.518,11282684
False,,,https://doi.org/10.1176/appi.ajp.158.4.625,11282699
False,,,https://doi.org/10.1080/10673220127892,11287404
True,,,,11291531
False,,,https://doi.org/10.1016/s0165-0327(00)00215-9,11292518
False,,,https://doi.org/10.1046/j.1365-2788.2001.00330.x,11298253
False,,,https://doi.org/10.4088/jcp.v62n0303,11305699
True,,,https://doi.org/10.4088/jcp.v62n0308,11305704
False,,,https://doi.org/10.4088/jcp.v62n0310,11305706
False,,,,11305843
False,,,https://doi.org/10.1016/s0924-977x(01)00072-4,11313165
False,,,https://doi.org/10.1093/neucas/7.2.105,11320158
False,,,,11324382
True,,,https://doi.org/10.1176/appi.ajp.158.5.765,11329400
False,,,,11333516
False,,,https://doi.org/10.1517/14656566.2.4.613,11336611
False,,,https://doi.org/10.1345/aph.10280,11346063
False,,,,11349485
False,,,https://doi.org/10.1002/ajmg.1260,11353441
False,,,https://doi.org/10.1093/oxfordjournals.schbul.a006869,11354590
False,,,https://doi.org/10.1016/s0920-9964(00)00080-3,11356587
True,,,https://doi.org/10.1136/bmj.322.7296.1207,11358771
False,,,https://doi.org/10.1016/s0920-9964(00)00165-1,11378313
False,,,https://doi.org/10.1016/s0920-9964(00)00166-3,11378316
False,,,https://doi.org/10.1016/s0920-9964(00)00163-8,11378317
False,,,https://doi.org/10.1016/s0920-9964(00)00043-8,11378320
False,,,https://doi.org/10.4088/jcp.v62n0404,11379836
False,,,https://doi.org/10.4088/jcp.v62n0405,11379837
True,,,https://doi.org/10.4088/jcp.v62n0410,11379842
False,,,https://doi.org/10.4088/jcp.v62n0411,11379843
False,,,https://doi.org/10.1016/s0021-9673(01)00520-9,11382303
False,,,https://doi.org/10.1097/00004714-200106000-00022,11386505
False,,,https://doi.org/10.1007/s002130000658,11401000
False,,,https://doi.org/10.1016/s0306-4530(01)00016-6,11403983
False,,,https://doi.org/10.1159/000054913,11408792
False,,,https://doi.org/10.1111/j.1749-6632.2001.tb05797.x,11411190
True,,,https://doi.org/10.4088/jcp.v62n0506,11411815
False,,,https://doi.org/10.4088/jcp.v62n0507,11411816
False,,,https://doi.org/10.1111/j.0006-341x.2001.00404.x,11414563
False,,,https://doi.org/10.1177/088307380101600602,11417603
False,,,https://doi.org/10.1177/088307380101600618,11417619
False,,,https://doi.org/10.1517/13543784.10.5.985,11424902
False,,,https://doi.org/10.1016/s0165-0327(00)00162-2,11426515
True,,,https://doi.org/10.1016/s0920-9964(99)00084-5,11428347
False,,,https://doi.org/10.1176/appi.ajp.158.7.1149,11431240
False,,,https://doi.org/10.1016/s1098-3597(01)90046-8,11432120
False,,,https://doi.org/10.1016/s1098-3597(01)90048-1,11432122
False,,,https://doi.org/10.1007/s002130100711,11432684
False,,,https://doi.org/10.1192/bjp.179.1.59,11435270
True,,,https://doi.org/10.1016/s0149-2918(01)80082-5,11440294
False,,,https://doi.org/10.1080/105504901750227831,11444160
False,,,https://doi.org/10.1177/026988110101500212,11448085
False,,,https://doi.org/10.1097/00004850-200107000-00001,11459331
False,,,https://doi.org/10.1097/00004850-200107000-00003,11459333
False,,,https://doi.org/10.2165/00023210-200115040-00006,11463136
False,,,https://doi.org/10.1034/j.1399-5618.2001.030304.x,11465676
False,,,https://doi.org/10.1016/s0278-5846(01)00183-x,11474842
True,,,https://doi.org/10.1097/00004714-200108000-00002,11476119
False,,,https://doi.org/10.1097/00004714-200108000-00006,11476123
False,,,https://doi.org/10.1097/00004714-200108000-00008,11476125
False,,,https://doi.org/10.1097/00004714-200108000-00014,11476131
False,,,https://doi.org/10.1016/s0920-9964(01)00238-9,11479065
True,,,https://doi.org/10.1176/appi.ajp.158.8.1305,11481167
False,,,https://doi.org/10.4088/jcp.v62n07a02,11488360
False,,,https://doi.org/10.4088/jcp.v62n07a08,11488366
False,,,https://doi.org/10.1007/s002130100761,11512044
False,,,https://doi.org/10.1016/s0893-133x(01)00249-4,11522468
False,,,https://doi.org/10.1024//1422-4917.29.3.189,11524897
False,,,,11527002
False,,,https://doi.org/10.1016/s0925-4927(01)00085-3,11530275
False,,,https://doi.org/10.1016/s0924-977x(01)00094-3,11532380
False,,,https://doi.org/10.1016/s0924-977x(01)00096-7,11532382
False,,,https://doi.org/10.1016/s0924-977x(01)00097-9,11532383
True,,,https://doi.org/10.1176/appi.ajp.158.9.1449,11532730
False,,,https://doi.org/10.1007/s002280100302,11549212
False,,,https://doi.org/10.1097/00004850-200109000-00003,11552769
False,,,https://doi.org/10.1034/j.1399-5618.2001.30401.x,11552955
False,,,https://doi.org/10.4088/jcp.v62n0805,11561931
False,,,https://doi.org/10.1097/00002826-200011000-00007,11575868
True,,,https://doi.org/10.1001/archpsyc.58.10.965,11576036
False,,,https://doi.org/10.1016/s0165-0327(00)00313-x,11578678
False,,,https://doi.org/10.1176/appi.ajp.158.10.1719,11579009
False,,,https://doi.org/10.1517/14656566.2.6.1033,11585006
False,,,https://doi.org/10.1053/ejpn.2000.0455,11588990
False,,,,11590972
True,,,https://doi.org/10.1097/00004714-200110000-00002,11593070
False,,,https://doi.org/10.1097/00004714-200110000-00004,11593072
False,,,https://doi.org/10.1097/00004714-200110000-00005,11593073
False,,,https://doi.org/10.1097/00004714-200110000-00011,11593079
False,,,https://doi.org/10.1007/s002130100813,11605078
False,,,https://doi.org/10.1007/s002130100820,11605095
False,,,https://doi.org/10.1111/j.1527-3458.2001.tb00200.x,11607044
False,,,https://doi.org/10.1016/s0278-5846(01)00213-5,11642649
False,,,https://doi.org/10.1017/s146114570100253x,11669086
False,,,https://doi.org/10.1176/appi.ps.52.11.1510,11684748
False,,,https://doi.org/10.1176/appi.ajp.158.11.1774,11691681
False,,,https://doi.org/10.1176/appi.ajp.158.11.1835,11691689
False,,,https://doi.org/10.1176/appi.ajp.158.11.1931,11691710
False,,,https://doi.org/10.2165/00023210-200115110-00005,11700151
False,,,https://doi.org/10.1352/0895-8017(2001)106<0525:eoroab>2.0.co;2,11708938
False,,,https://doi.org/10.1097/00004850-200111000-00002,11712620
False,,,https://doi.org/10.1016/s0006-3223(01)01202-1,11720694
False,,,https://doi.org/10.1034/j.1600-0447.2001.00429.x,11722307
False,,,https://doi.org/10.1345/aph.10424,11724088
False,,,https://doi.org/10.1016/s0920-9964(01)00166-9,11728844
False,,,https://doi.org/10.1016/s0920-9964(01)00182-7,11728846
False,,,https://doi.org/10.2165/00003495-200161140-00014,11735643
False,,,https://doi.org/10.1001/archpsyc.58.12.1161,11735845
True,,,https://doi.org/10.1001/archpsyc.58.12.1172,11735847
True,,,https://doi.org/10.1016/s0920-9964(01)00228-6,11738531
False,,,https://doi.org/10.1016/s0920-9964(01)00152-9,11738535
True,,,https://doi.org/10.1016/s0920-9964(01)00268-7,11738537
False,,,https://doi.org/10.1097/00019442-200111000-00004,11739062
False,,,,11743592
False,,,https://doi.org/10.1016/s0002-9343(01)01000-2,11747852
True,,,https://doi.org/10.1002/gps.504,11748775
False,,,https://doi.org/10.1055/s-2001-19181,11753745
False,,,https://doi.org/10.1016/s0022-3956(01)00048-6,11755456
False,,,https://doi.org/10.1097/00004714-200112000-00006,11763004
False,,,https://doi.org/10.1097/00004714-200112000-00012,11763010
True,,,https://doi.org/10.1016/s0149-2918(00)89080-3,11768836
False,,,https://doi.org/10.1177/026988110101500405,11769820
False,,,https://doi.org/10.1176/appi.ajp.159.1.155,11772722
False,,,https://doi.org/10.1176/appi.ps.53.1.94,11773657
False,,,https://doi.org/10.4088/jcp.v62n1103,11775043
False,,,https://doi.org/10.1016/s0022-3956(01)00052-8,11777497
True,,,https://doi.org/10.1016/s0740-5472(01)00205-7,11777671
True,,,https://doi.org/10.1056/nejmoa002028,11777998
True,,,https://doi.org/10.1001/archpsyc.59.1.62,11779284
False,,,https://doi.org/10.4088/jcp.v62n1214c,11780884
False,,,https://doi.org/10.1046/j.0001-690x.2001.acp1c008d.x,11782241
False,,,https://doi.org/10.1023/a:1012233508127,11791952
False,,,https://doi.org/10.1345/aph.1a068,11793611
False,,,https://doi.org/10.1345/aph.1z432,11793612
True,,,https://doi.org/10.1592/phco.22.1.1.33496,11794418
False,,,https://doi.org/10.1097/00004714-200202000-00006,11799340
False,,,https://doi.org/10.1097/00004850-200201000-00003,11800502
False,,,https://doi.org/10.1177/147323000102900601,11803729
False,,,https://doi.org/10.1097/00004850-200201000-00001,11806403
False,,,https://doi.org/10.1017/s1461145701002590,11806864
False,,,https://doi.org/10.1016/s0165-1781(01)00346-8,11814539
False,,,https://doi.org/10.1176/appi.psy.42.6.477,11815682
False,,,https://doi.org/10.4088/jcp.v62n1003,11816864
True,,,https://doi.org/10.4088/jcp.v62n1011,11816872
False,,,https://doi.org/10.4088/jcp.v62n1012c,11816875
False,,,https://doi.org/10.1176/appi.ajp.159.2.177,11823256
False,,,https://doi.org/10.1176/appi.ajp.159.2.180,11823257
False,,,https://doi.org/10.1176/appi.ajp.159.2.255,11823268
False,,,https://doi.org/10.1176/appi.ajp.159.2.317,11823283
False,,,https://doi.org/10.1093/oxfordjournals.schbul.a006899,11824486
False,,,https://doi.org/10.1001/archpsyc.59.2.188,11825144
False,,,https://doi.org/10.1517/14656566.2.10.1571,11825300
False,,,https://doi.org/10.1007/s002280100375,11829199
False,,,,11834192
False,,,https://doi.org/10.1002/mds.1275,11835433
False,,,https://doi.org/10.4088/jcp.v63n0111,11838627
False,,,https://doi.org/10.1016/s0278-5846(01)00221-4,11853116
True,,,https://doi.org/10.1016/s0165-0327(00)00303-7,11869760
False,,,https://doi.org/10.1176/appi.ajp.159.3.480,11870017
False,,,https://doi.org/10.4088/jcp.v63n0203,11874209
False,,,https://doi.org/10.4088/jcp.v63n0202,11874227
False,,,,11875967
False,,,,11878086
False,,,https://doi.org/10.1001/archpsyc.59.3.291,11879174
False,,,https://doi.org/10.1055/s-2002-20501,11880946
False,,,https://doi.org/10.1016/s0022-3956(01)00060-7,11886692
False,,,https://doi.org/10.1097/00004850-200203000-00003,11890187
False,,,https://doi.org/10.1097/00004850-200203000-00004,11890188
False,,,https://doi.org/10.1016/s0006-3223(01)01342-7,11904128
False,,,https://doi.org/10.1016/s0006-3223(01)01281-1,11904131
False,,,https://doi.org/10.1097/00004714-200204000-00004,11910256
False,,,https://doi.org/10.1097/00004714-200204000-00011,11910263
False,,,https://doi.org/10.1097/00004714-200204000-00016,11910268
False,,,https://doi.org/10.1034/j.1399-5618.2001.30501.x,11912568
False,,,https://doi.org/10.1002/gps.551,11921147
False,,,https://doi.org/10.1176/appi.ajp.159.4.561,11925293
False,,,https://doi.org/10.1176/appi.ajp.159.4.567,11925294
False,,,https://doi.org/10.1001/archpsyc.59.4.337,11926934
False,,,https://doi.org/10.1016/s0893-133x(01)00365-7,11927174
False,,,https://doi.org/10.1016/s0893-133x(01)00387-6,11927178
False,,,https://doi.org/10.1055/s-2002-24644,11948436
False,,,https://doi.org/10.1177/026988110201600113,11949778
False,,,https://doi.org/10.1016/s0920-9964(01)00276-6,11955973
False,,,https://doi.org/10.1023/a:1014674018039,11958362
False,,,https://doi.org/10.1016/s0924-9338(02)00635-1,11973119
False,,,https://doi.org/10.1016/s0924-9338(02)00636-3,11973120
False,,,https://doi.org/10.1345/aph.1a053,11978164
False,,,https://doi.org/10.1001/archpsyc.59.5.441,11982448
False,,,https://doi.org/10.1176/appi.ajp.159.5.829,11986138
False,,,https://doi.org/10.1002/gps.599,11994888
False,,,https://doi.org/10.4088/jcp.v63n0412,12000209
True,,,https://doi.org/10.1097/00004714-200206000-00002,12006892
False,,,https://doi.org/10.1097/00004714-200206000-00003,12006893
True,,,https://doi.org/10.1016/s0165-1781(02)00028-8,12007591
False,,,https://doi.org/10.4088/jcp.v63n0506,12019665
False,,,https://doi.org/10.4088/jcp.v63n0508,12019667
False,,,https://doi.org/10.4088/jcp.v63n0509,12019668
